Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
99,98196,sup,25,69221,sup,51,54672,bot,420,50447,top,518,37613,mid,267,31793,sup,1,29757,mid,21,29380,bot,22,22419,bot,103,12810,mid,17,10492,top,82,8314,top,876,6331,jg,28,5709,jg,76,3169,jg
45,74282,mid,117,67685,sup,111,62102,sup,350,44106,sup,115,35852,bot,103,31086,mid,17,26704,top,96,26421,bot,31,22217,top,61,19437,mid,54,17933,top,498,16566,bot,30,15910,jg,876,9944,jg,59,5310,jg
28,164603,jg,518,61266,mid,142,53631,mid,99,33865,sup,517,30619,mid,245,27434,jg,236,26899,bot,84,26055,top,420,21946,top,131,21069,jg,51,20186,bot,360,19781,bot,164,16083,top,555,10726,sup,43,9519,sup
86,165928,top,81,74249,bot,101,34145,sup,99,33994,sup,53,26472,sup,875,22553,top,64,18684,jg,103,16950,mid,236,15995,bot,4,15775,mid,21,12941,bot,82,8370,top,3,7308,mid,62,5867,jg,20,4123,jg
122,231718,top,78,43574,jg,517,29284,mid,26,27826,sup,84,26921,top,18,26804,bot,166,22859,mid,420,22585,top,245,18193,jg,131,14984,jg,81,10617,bot,69,10054,mid,80,10002,sup,21,5457,bot,32,4913,sup
145,91339,bot,114,85661,top,61,44092,mid,105,36650,mid,517,25618,mid,245,21690,jg,81,19301,bot,76,18302,jg,121,15529,jg,84,14641,top,54,14366,top,202,14042,bot,235,12518,sup,89,6225,sup,412,5913,sup
161,50775,sup,53,41757,sup,80,24307,sup,54,21110,top,8,18961,mid,55,18169,mid,68,16382,top,29,15789,bot,222,15000,bot,21,14944,bot,45,14282,mid,9,12067,jg,30,10922,jg,84,10358,top,20,8473,jg
517,55157,mid,122,51382,top,202,47274,bot,245,45582,jg,266,41388,top,222,38385,bot,75,34067,top,236,32719,bot,56,29976,jg,35,26115,jg,38,19998,mid,555,17226,sup,101,16608,sup,80,16005,sup,4,14646,mid
81,127931,bot,91,83132,jg,523,72703,bot,245,65791,jg,67,50668,bot,157,48000,mid,92,34978,top,76,33877,jg,55,32807,mid,238,23462,mid,84,22790,top,39,15655,top,235,14949,sup,80,10856,sup,412,4036,sup
48,113945,jg,20,78773,jg,11,77802,jg,82,77299,top,101,55768,sup,875,49810,top,555,28505,sup,80,25311,sup,81,25208,bot,51,22391,bot,157,18555,mid,106,17720,top,22,10334,bot,3,7179,mid,517,4940,mid
238,188089,mid,64,165642,jg,67,152915,bot,126,150455,top,157,97759,mid,81,96127,bot,11,92698,jg,222,82334,bot,107,72864,top,53,66640,sup,122,62318,top,412,53534,sup,268,48710,mid,555,45356,sup,121,26701,jg
875,103333,top,11,67544,jg,254,48181,jg,68,42622,top,141,37090,jg,24,34504,top,777,32290,mid,157,26696,mid,555,18282,sup,63,18248,sup,80,17900,sup,67,17744,bot,517,15553,mid,81,6784,bot,15,6309,bot
32,107232,sup,350,71602,sup,875,44883,top,106,27890,top,64,23844,jg,555,22528,sup,84,21384,top,22,12958,bot,33,10198,jg,81,9558,bot,2,7643,jg,134,7457,mid,517,5949,mid,3,5562,mid,18,1857,bot
20,63683,jg,80,37645,sup,35,36727,jg,234,31665,jg,157,24621,mid,74,20294,top,106,18713,top,107,18220,top,53,12580,sup,111,10842,sup,3,6952,mid,55,5946,mid,18,4243,bot,22,3389,bot,67,2360,bot
777,332707,mid,55,80182,mid,555,62786,sup,11,50879,jg,141,50359,jg,360,40095,bot,39,36791,top,238,31865,mid,266,31217,top,234,27386,jg,523,27155,bot,235,24315,sup,84,17186,top,67,10115,bot,25,5341,sup
84,236522,top,360,131175,bot,202,57980,bot,523,52667,bot,141,40244,jg,11,35878,jg,86,28563,top,157,25260,mid,39,19094,top,350,18135,sup,777,18116,mid,876,16943,jg,235,16102,sup,53,14566,sup,134,12326,mid
157,66688,mid,122,40537,top,24,30423,top,777,28637,mid,360,24081,bot,876,23603,jg,18,21314,bot,103,19017,mid,64,18943,jg,85,17997,top,555,14593,sup,145,14481,bot,80,11771,sup,141,11492,jg,99,4282,sup
39,34603,top,157,33904,mid,58,33628,top,67,29193,bot,84,28930,top,238,25158,mid,412,24199,sup,555,23828,sup,64,19752,jg,429,17765,bot,777,13515,mid,35,13296,jg,145,10523,bot,234,7678,jg,57,6393,sup
203,150030,jg,9,99807,jg,876,69153,jg,555,65528,sup,41,45121,top,777,42261,mid,7,36896,mid,17,25872,top,25,25036,sup,110,24793,bot,157,23948,mid,875,23815,top,50,22718,sup,360,13451,bot,523,11558,bot
103,132294,mid,99,129411,sup,81,127344,bot,157,108937,mid,122,96591,top,51,82882,bot,202,71737,bot,53,71187,sup,518,60730,mid,54,50322,top,245,42729,jg,11,39040,jg,91,38769,jg,84,36909,top,235,26647,sup
35,143536,jg,114,106590,top,432,102531,sup,39,90096,top,101,87887,sup,154,53111,jg,56,49603,jg,81,34884,bot,17,34287,top,32,25289,sup,21,18410,bot,51,12502,bot,105,6285,mid,13,3892,mid,1,2373,mid
234,153075,jg,777,42411,mid,141,38756,jg,497,32621,sup,106,31239,top,102,30956,jg,875,26763,top,81,21028,bot,360,17609,bot,166,15484,mid,39,14233,top,25,14083,sup,157,13925,mid,80,10111,sup,236,8018,bot
81,70238,bot,517,69635,mid,777,30396,mid,64,30385,jg,75,26606,top,39,21952,top,141,20399,jg,266,20025,top,157,18077,mid,91,16962,jg,25,16041,sup,555,12661,sup,80,11836,sup,202,11578,bot,22,7756,bot
875,50198,top,53,47258,sup,516,45813,top,64,44977,jg,35,44003,jg,25,38826,sup,429,37766,bot,57,34582,sup,17,31437,top,236,28892,bot,22,26628,bot,19,19490,jg,45,18206,mid,517,16815,mid,238,16323,mid
23,32005,top,11,29739,jg,48,29148,jg,238,28233,mid,111,28123,sup,91,26341,jg,54,25608,top,53,23684,sup,161,23378,sup,86,16379,top,55,15598,mid,157,12456,mid,236,9466,bot,67,8784,bot,202,6964,bot
516,83033,top,84,48271,top,266,39749,top,157,30052,mid,11,26090,jg,517,25842,mid,141,19892,jg,60,18744,jg,777,10642,mid,81,9180,bot,80,8861,sup,555,8240,sup,22,8240,bot,53,4640,sup,498,3467,bot
81,196920,bot,201,119106,sup,157,56874,mid,145,55244,bot,22,49168,bot,517,34717,mid,61,28327,mid,412,26505,sup,107,22489,top,126,20978,top,245,17783,jg,497,15008,sup,114,14761,top,59,11224,jg,120,11167,jg
875,222505,top,57,111487,sup,86,41576,top,54,38685,top,234,29993,jg,111,24948,sup,19,20340,jg,80,17534,sup,777,15678,mid,517,14659,mid,236,14397,bot,21,14357,bot,157,13303,mid,11,10622,jg,81,9581,bot
202,159307,bot,54,113016,top,4,90427,mid,99,89870,sup,111,81742,sup,25,77759,sup,3,54025,mid,35,42490,jg,17,41487,top,115,40245,bot,79,40149,top,112,39301,mid,110,39062,bot,64,33408,jg,104,31137,jg
245,89588,jg,62,58731,jg,59,50734,jg,80,50076,sup,98,24670,top,8,22043,mid,110,21768,bot,54,20165,top,24,17226,top,111,13670,sup,81,13658,bot,555,11820,sup,42,10434,mid,517,9946,mid,29,8850,bot
555,89660,sup,8,66858,mid,81,47687,bot,238,46726,mid,523,45713,bot,245,39674,jg,75,33658,top,51,20523,bot,50,15624,sup,63,15166,sup,11,12976,jg,157,12864,mid,154,12201,jg,24,10788,top,86,9802,top
53,156796,sup,81,142449,bot,103,102886,mid,39,97349,top,99,69206,sup,157,68083,mid,412,41198,sup,90,38852,mid,64,34224,jg,21,33825,bot,54,33625,top,67,26466,bot,11,26130,jg,131,22133,jg,85,15712,top
84,69365,top,81,47734,bot,11,30554,jg,141,28376,jg,53,27382,sup,516,19901,top,154,19775,jg,555,19675,sup,238,16585,mid,157,15047,mid,80,13647,sup,34,12793,mid,54,11491,top,222,11225,bot,498,7480,bot
81,150236,bot,202,70497,bot,360,57685,bot,234,39361,jg,64,25731,jg,555,20058,sup,32,19148,sup,154,12827,jg,58,11478,top,83,11261,top,157,11202,mid,39,10987,top,517,9983,mid,53,9371,sup,4,5485,mid
114,318405,top,517,93030,mid,133,58163,top,412,56035,sup,67,49558,bot,54,34129,top,141,28575,jg,360,23706,bot,777,23227,mid,497,20727,sup,245,17550,jg,81,17155,bot,62,16790,jg,53,15385,sup,157,13281,mid
777,82341,mid,875,80347,top,141,62165,jg,145,60686,bot,58,48094,top,234,28850,jg,22,27625,bot,99,25977,sup,84,25025,top,53,24199,sup,517,24077,mid,56,21835,jg,238,21716,mid,80,21578,sup,523,7105,bot
555,52475,sup,157,51483,mid,875,48346,top,145,34963,bot,84,32837,top,238,30620,mid,122,28572,top,141,25538,jg,121,24574,jg,202,22486,bot,517,22457,mid,360,22347,bot,80,20459,sup,64,17654,jg,412,8032,sup
161,451625,sup,11,64102,jg,142,60659,mid,63,53161,sup,141,46766,jg,420,36054,top,202,27173,bot,64,24582,jg,23,22244,top,498,21058,bot,101,19024,sup,119,14510,bot,517,12550,mid,268,12187,mid,54,10889,top
67,163700,bot,51,98290,bot,29,88350,bot,17,26754,top,55,19883,mid,91,15344,jg,121,13060,jg,103,13058,mid,92,13028,top,45,13011,mid,122,12012,top,33,8079,jg,99,7865,sup,53,5634,sup,80,3472,sup
35,25396,jg,104,23340,jg,110,18677,bot,141,15076,jg,142,14568,mid,236,13818,bot,80,13248,sup,79,13143,top,51,12796,bot,161,12775,sup,4,12751,mid,101,12523,sup,134,12249,mid,24,8823,top,126,8201,top
238,75266,mid,145,72107,bot,84,59043,top,81,52809,bot,236,44013,bot,64,32808,jg,39,32129,top,266,20404,top,7,19843,mid,157,17883,mid,141,8874,jg,80,8686,sup,121,8217,jg,53,4991,sup,235,2505,sup
99,241295,sup,103,68876,mid,145,50004,bot,51,49051,bot,235,45471,sup,67,30446,bot,25,30010,sup,518,26527,mid,142,21816,mid,17,14209,top,84,13472,top,420,12199,top,28,11899,jg,876,8147,jg,76,6602,jg
101,92797,sup,81,72376,bot,103,68219,mid,516,51657,top,53,39479,sup,25,38911,sup,54,31627,top,22,26545,bot,67,26111,bot,85,20645,top,20,17697,jg,91,17157,jg,7,15926,mid,56,13333,jg,3,9869,mid
157,131911,mid,141,56749,jg,875,31526,top,64,26992,jg,555,23678,sup,81,22729,bot,91,21180,jg,53,20762,sup,24,18815,top,84,18546,top,777,14355,mid,55,13226,mid,80,12040,sup,22,11057,bot,236,10577,bot
104,300005,jg,517,93887,mid,76,93835,jg,875,51242,top,120,39384,jg,81,28114,bot,3,27200,mid,17,16977,top,106,15569,top,80,14483,sup,105,9782,mid,26,7280,sup,115,5301,bot,51,3780,bot,99,2871,sup
62,112256,jg,83,80160,top,68,51305,top,98,33979,top,56,20011,jg,3,15552,mid,59,13285,jg,103,9812,mid,43,9179,sup,1,8907,mid,32,7874,sup,81,7151,bot,21,6531,bot,15,6451,bot,53,6150,sup
19,91853,jg,421,67189,jg,157,58080,mid,777,57389,mid,84,49494,top,98,32135,top,555,31187,sup,141,31023,jg,106,24025,top,360,23048,bot,80,22699,sup,81,21065,bot,711,21062,mid,101,18567,sup,202,15929,bot
84,258132,top,81,109571,bot,517,61603,mid,99,58205,sup,51,35596,bot,43,30510,sup,777,29022,mid,82,25205,top,145,24237,bot,86,23438,top,53,14674,sup,20,13165,jg,238,12617,mid,234,9443,jg,11,8516,jg
107,250696,top,420,140564,top,238,103058,mid,240,87986,top,64,80836,jg,111,70926,sup,245,62575,jg,141,52965,jg,13,39165,mid,157,32749,mid,555,29848,sup,37,27140,sup,110,19187,bot,81,16119,bot,202,15524,bot
555,197678,sup,875,92289,top,157,64247,mid,350,48470,sup,8,38603,mid,777,34263,mid,39,32661,top,81,26671,bot,234,25579,jg,141,24988,jg,64,22967,jg,516,21608,top,117,20701,sup,523,12374,bot,360,8411,bot
114,217838,top,92,168711,top,39,96690,top,81,34391,bot,517,31119,mid,64,30779,jg,236,28900,bot,134,26461,mid,429,15024,bot,53,11056,sup,8,10791,mid,76,9170,jg,20,8121,jg,12,7755,sup,101,3910,sup
157,221430,mid,555,129308,sup,777,112382,mid,875,105327,top,517,74225,mid,64,50419,jg,82,43304,top,11,40681,jg,122,39763,top,141,33992,jg,80,23311,sup,202,22688,bot,63,20409,sup,81,13541,bot,360,6686,bot
266,287728,top,39,80632,top,58,61240,top,517,30616,mid,236,29521,bot,412,18277,sup,64,17939,jg,81,15857,bot,8,13452,mid,145,6990,bot,89,4300,sup,57,3786,sup,3,3153,mid,876,2788,jg,245,2690,jg
114,260501,top,53,212731,sup,81,57916,bot,145,40366,bot,39,39215,top,54,38801,top,103,35558,mid,202,29991,bot,157,18077,mid,4,17813,mid,64,17602,jg,76,15557,jg,99,13068,sup,104,12600,jg,412,12573,sup
89,71241,sup,53,48990,sup,145,33482,bot,22,31376,bot,58,31062,top,32,23818,sup,82,17485,top,420,15234,top,21,13079,bot,19,12994,jg,238,12706,mid,102,9012,jg,11,7659,jg,1,3537,mid,157,2959,mid
81,130438,bot,58,95251,top,51,69459,bot,23,62632,top,157,61957,mid,67,58961,bot,17,57831,top,412,33368,sup,8,31367,mid,53,20903,sup,11,19700,jg,141,19391,jg,101,16760,sup,91,16725,jg,103,12842,mid
99,106256,sup,17,94279,top,115,94027,bot,81,84312,bot,89,62466,sup,53,60666,sup,133,53158,top,67,48636,bot,55,43925,mid,113,28114,jg,11,27783,jg,4,25576,mid,157,23718,mid,76,21591,jg,54,14490,top
91,162583,jg,157,115482,mid,555,82452,sup,875,60815,top,238,34787,mid,81,33176,bot,266,32232,top,360,28743,bot,517,27421,mid,80,20121,sup,82,15997,top,11,15292,jg,523,13481,bot,62,13258,jg,32,2235,sup
517,196244,mid,19,132726,jg,50,72871,sup,875,46332,top,35,43630,jg,157,41640,mid,122,39552,top,555,32043,sup,62,31849,jg,103,27801,mid,36,26722,top,53,18419,sup,360,17414,bot,202,10671,bot,523,7531,bot
157,230327,mid,6,226512,top,81,173362,bot,48,168431,jg,236,129899,bot,84,127331,top,64,107285,jg,238,104652,mid,67,98789,bot,7,97002,mid,39,95149,top,876,91846,jg,32,87381,sup,53,53540,sup,101,44491,sup
81,49676,bot,141,33116,jg,555,32201,sup,80,31741,sup,360,31660,bot,236,31504,bot,85,26424,top,517,26178,mid,777,22190,mid,526,21270,sup,3,21037,mid,20,19048,jg,64,17996,jg,39,17710,top,875,17401,top
86,134754,top,245,94604,jg,126,57180,top,62,55244,jg,141,47547,jg,98,43210,top,80,28710,sup,517,26211,mid,777,22612,mid,235,19298,sup,81,19159,bot,111,10947,sup,236,9075,bot,21,7559,bot,157,7392,mid
147,728183,sup,267,541861,sup,40,77153,sup,115,32508,bot,19,27266,jg,5,25565,jg,31,25497,top,15,24176,bot,75,22322,top,17,18830,top,9,17240,jg,145,11684,bot,42,11638,mid,105,10486,mid,3,9648,mid
55,41426,mid,53,37419,sup,50,28789,sup,98,28078,top,76,21422,jg,36,20887,top,81,20338,bot,67,18358,bot,412,16802,sup,236,16282,bot,154,15753,jg,64,13828,jg,126,13776,top,238,5941,mid,157,5869,mid
497,63429,sup,81,37592,bot,236,35897,bot,54,32047,top,91,31953,jg,268,28509,mid,64,24269,jg,157,23339,mid,84,22613,top,5,21235,jg,50,20156,sup,89,19486,sup,7,17490,mid,875,16029,top,67,12443,bot
429,239270,bot,236,151782,bot,76,84091,jg,64,60988,jg,39,58033,top,777,53266,mid,67,50967,bot,84,21438,top,157,20333,mid,517,18781,mid,91,17806,jg,126,12643,top,50,6102,sup,53,5853,sup,25,5588,sup
245,570495,jg,99,324228,sup,80,137873,sup,17,133800,top,25,88941,sup,54,83070,top,75,73354,top,22,68918,bot,21,47023,bot,30,38331,jg,81,32644,bot,105,31208,mid,64,30208,jg,45,21677,mid,4,20361,mid
498,148522,bot,24,116045,top,236,66863,bot,81,56272,bot,121,40450,jg,54,33940,top,13,27130,mid,8,24459,mid,39,23668,top,42,18481,mid,64,16873,jg,53,15701,sup,62,13960,jg,101,13384,sup,12,11596,sup
86,129627,top,54,110648,top,33,77652,jg,777,40314,mid,5,38519,jg,36,33138,top,62,26725,jg,63,26173,sup,67,21399,bot,236,17717,bot,103,16553,mid,25,16326,sup,89,14864,sup,238,13283,mid,115,9321,bot
497,29501,sup,78,28351,jg,104,21196,jg,106,20610,top,201,20020,sup,13,18513,mid,121,18237,jg,31,17360,top,79,17235,top,40,16689,sup,119,16661,bot,96,11180,bot,22,8058,bot,4,5039,mid,3,4889,mid
157,112554,mid,412,31943,sup,103,30203,mid,81,29435,bot,99,27792,sup,517,24710,mid,39,21072,top,58,17159,top,245,16736,jg,64,14303,jg,236,13316,bot,19,13072,jg,84,12745,top,360,8482,bot,25,5174,sup
412,95236,sup,17,71331,top,36,34703,top,53,31500,sup,12,29427,sup,64,25808,jg,67,19548,bot,86,18500,top,81,15515,bot,105,10613,mid,5,10498,jg,131,9164,jg,45,7412,mid,51,5900,bot,238,3963,mid
157,124595,mid,141,110583,jg,777,79076,mid,517,43539,mid,360,38797,bot,875,36927,top,107,36559,top,11,34792,jg,555,25950,sup,84,25678,top,80,20203,sup,350,19247,sup,236,16221,bot,64,14800,jg,81,12108,bot
141,81053,jg,517,62058,mid,157,51776,mid,777,51749,mid,875,51140,top,80,46399,sup,555,37505,sup,64,37386,jg,234,34843,jg,81,26452,bot,101,25247,sup,106,22445,top,84,22432,top,360,19557,bot,145,11417,bot
235,90747,sup,117,48787,sup,497,42584,sup,3,25425,mid,518,16808,mid,103,16329,mid,223,16008,top,222,15142,bot,35,14428,jg,83,13301,top,19,11269,jg,22,11251,bot,79,10600,top,115,8851,bot,59,7792,jg
89,104696,sup,57,68174,sup,350,63978,sup,45,57482,mid,17,33285,top,76,27266,jg,115,25077,bot,1,23579,mid,31,22422,top,518,12861,mid,30,11969,jg,62,11891,jg,74,11589,top,15,11190,bot,21,10884,bot
157,151832,mid,35,71400,jg,64,43590,jg,555,42455,sup,39,40348,top,11,34585,jg,22,34433,bot,777,31570,mid,84,26439,top,875,25540,top,80,20184,sup,55,17939,mid,360,12819,bot,523,11517,bot,412,9972,sup
16,224828,sup,103,80551,mid,117,76966,sup,25,69052,sup,28,42314,jg,61,38957,mid,21,38740,bot,51,38369,bot,79,37083,top,17,28683,top,41,25182,top,157,22726,mid,81,18356,bot,876,11631,jg,121,10198,jg
875,72440,top,11,71459,jg,53,46883,sup,157,42194,mid,141,40841,jg,80,30154,sup,81,29418,bot,10,28364,top,86,27983,top,777,27025,mid,32,25382,sup,67,18560,bot,234,16986,jg,711,14016,mid,236,11743,bot
157,237807,mid,141,88614,jg,39,73826,top,555,53408,sup,84,50085,top,777,43155,mid,234,26148,jg,154,25515,jg,238,21745,mid,236,19361,bot,360,17181,bot,101,16711,sup,266,15183,top,67,13592,bot,235,9932,sup
11,269346,jg,157,95908,mid,80,84093,sup,82,67678,top,98,51784,top,33,41130,jg,81,38415,bot,412,38272,sup,777,32578,mid,875,31658,top,238,31207,mid,555,26993,sup,59,26072,jg,202,21914,bot,22,21279,bot
141,84679,jg,875,77924,top,84,71904,top,157,65558,mid,39,61285,top,523,60882,bot,777,51404,mid,80,49351,sup,517,43333,mid,360,40134,bot,350,31880,sup,145,25415,bot,555,24447,sup,91,19719,jg,154,14108,jg
105,47038,mid,114,42527,top,84,40276,top,91,26011,jg,429,24827,bot,126,24423,top,517,16456,mid,157,15535,mid,104,12710,jg,120,12103,jg,236,10561,bot,67,9631,bot,555,3268,sup,117,2758,sup,99,2492,sup
157,464861,mid,777,113067,mid,141,96502,jg,875,89559,top,238,87079,mid,555,51953,sup,80,43293,sup,84,35762,top,64,25647,jg,19,24711,jg,202,14844,bot,106,12748,top,53,10964,sup,81,9478,bot,67,6930,bot
64,194186,jg,67,157247,bot,81,153597,bot,412,100725,sup,238,73387,mid,7,55431,mid,53,52559,sup,43,39162,sup,157,39037,mid,236,37536,bot,92,37462,top,30,25690,jg,76,25091,jg,24,20987,top,164,17150,top
7,267166,mid,114,88214,top,202,84060,bot,236,83688,bot,136,78947,mid,68,62593,top,103,43773,mid,110,41985,bot,131,39138,jg,432,34895,sup,84,29701,top,28,27236,jg,254,24508,jg,101,16909,sup,80,12554,sup
555,99365,sup,777,69928,mid,517,36804,mid,107,28450,top,145,26584,bot,360,25587,bot,202,22764,bot,234,19406,jg,103,17803,mid,28,16681,jg,106,15667,top,875,14817,top,99,14067,sup,141,12195,jg,80,7240,sup
147,190337,sup,518,109743,mid,350,58771,sup,25,40487,sup,222,27095,bot,142,16666,mid,11,14016,jg,104,13527,jg,21,12115,bot,516,10521,top,54,10465,top,84,9835,top,22,9595,bot,45,8218,mid,20,3721,jg
157,178067,mid,777,142533,mid,875,74818,top,517,62801,mid,81,57750,bot,84,56096,top,555,52413,sup,145,39660,bot,234,39435,jg,360,38546,bot,64,34588,jg,99,32963,sup,86,32144,top,11,26072,jg,412,14252,sup
245,271060,jg,141,111404,jg,84,72673,top,157,58194,mid,555,51539,sup,67,50125,bot,238,47000,mid,875,45563,top,91,43085,jg,202,33270,bot,92,25646,top,142,21455,mid,412,21290,sup,523,20494,bot,99,10327,sup
84,63149,top,64,47399,jg,55,41796,mid,67,41100,bot,555,39758,sup,39,39630,top,81,37140,bot,22,29769,bot,517,27128,mid,157,26240,mid,516,19710,top,20,16626,jg,11,12081,jg,235,8229,sup,99,8178,sup
18,69986,bot,420,69876,top,9,34698,jg,6,33474,top,96,32656,bot,50,24802,sup,19,21198,jg,20,21147,jg,89,17778,sup,115,17640,bot,83,15428,top,117,13715,sup,45,7573,mid,166,6511,mid,34,1427,mid
121,136702,jg,107,133828,top,141,95609,jg,154,50009,jg,67,46068,bot,4,33829,mid,157,33610,mid,80,33587,sup,238,32751,mid,122,31477,top,202,26123,bot,63,24244,sup,101,22461,sup,22,22314,bot,164,19912,top
245,168920,jg,157,168507,mid,39,108816,top,81,73604,bot,238,66660,mid,517,61435,mid,84,57775,top,236,43251,bot,91,42363,jg,80,39489,sup,150,27770,top,555,23044,sup,202,22735,bot,12,17931,sup,11,9474,jg
53,61453,sup,555,51779,sup,89,36436,sup,21,30600,bot,67,23260,bot,81,21942,bot,6,18826,top,3,13138,mid,875,12930,top,19,12486,jg,11,11855,jg,20,11057,jg,777,10794,mid,45,9896,mid,122,9200,top
245,70383,jg,76,53971,jg,5,47589,jg,103,43965,mid,711,39905,mid,235,32789,sup,143,26139,sup,142,17634,mid,84,16777,top,89,13419,sup,85,13339,top,67,11907,bot,92,10238,top,21,7779,bot,22,7525,bot
17,147433,top,51,130614,bot,99,120656,sup,12,57428,sup,161,53429,sup,21,53053,bot,90,52988,mid,67,47459,bot,74,44839,top,54,42180,top,64,25041,jg,11,16532,jg,35,14783,jg,1,14646,mid,7,11660,mid
54,316428,top,45,171777,mid,223,115195,top,6,78308,top,80,44190,sup,11,43240,jg,21,42311,bot,32,26984,sup,81,20991,bot,96,18522,bot,53,15356,sup,20,14575,jg,38,9971,mid,234,9337,jg,777,1962,mid
150,134122,top,106,63594,top,20,58860,jg,555,49927,sup,81,28302,bot,157,25652,mid,85,24414,top,517,24029,mid,154,23869,jg,64,20966,jg,145,19103,bot,67,15147,bot,80,14248,sup,777,13350,mid,412,7674,sup
150,243948,top,64,137156,jg,157,94560,mid,238,80803,mid,122,80116,top,92,73139,top,236,61951,bot,53,53669,sup,81,43183,bot,11,40848,jg,56,37995,jg,111,32473,sup,12,29377,sup,67,28568,bot,105,22613,mid
60,75236,jg,64,72034,jg,236,51083,bot,37,41099,sup,80,38120,sup,222,36480,bot,67,32840,bot,14,32253,top,86,28546,top,12,25709,sup,17,22431,top,104,22130,jg,7,19744,mid,4,18436,mid,157,17910,mid
99,207684,sup,360,117230,bot,39,45501,top,145,44966,bot,55,44754,mid,89,33510,sup,84,25953,top,147,23981,sup,51,18916,bot,203,18286,jg,11,12400,jg,103,11933,mid,516,11711,top,20,10858,jg,136,8107,mid
203,291408,jg,63,166503,sup,28,126652,jg,98,54728,top,56,45386,jg,51,27262,bot,38,22986,mid,22,21297,bot,420,20969,top,84,19790,top,412,15936,sup,526,15112,sup,517,9122,mid,67,8403,bot,103,4815,mid
875,86860,top,104,72029,jg,39,70081,top,64,48142,jg,76,47104,jg,157,43709,mid,777,40989,mid,142,40466,mid,67,38556,bot,84,25847,top,80,24505,sup,111,19298,sup,236,15596,bot,81,13069,bot,117,8765,sup
106,108212,top,36,88995,top,53,67941,sup,81,60658,bot,223,52884,top,20,52237,jg,350,45483,sup,360,28664,bot,32,27980,sup,429,24608,bot,777,18258,mid,19,16052,jg,62,15871,jg,45,11655,mid,518,5958,mid
555,270749,sup,238,126657,mid,64,93299,jg,157,75429,mid,84,61845,top,517,53791,mid,80,40441,sup,245,33314,jg,78,20053,jg,99,17532,sup,39,13200,top,266,11301,top,523,7167,bot,145,4584,bot,81,4402,bot
157,314672,mid,875,110407,top,238,108133,mid,555,83525,sup,11,54901,jg,81,51407,bot,360,51062,bot,122,46796,top,64,46416,jg,39,46244,top,777,33978,mid,22,29815,bot,141,28367,jg,80,7191,sup,99,6505,sup
157,77471,mid,141,35390,jg,555,34904,sup,517,34853,mid,875,30554,top,777,23235,mid,84,21394,top,81,19358,bot,64,19299,jg,39,15104,top,120,11948,jg,111,11680,sup,360,11418,bot,236,10595,bot,89,8496,sup
81,102912,bot,4,83411,mid,51,81709,bot,412,73359,sup,238,68500,mid,67,65309,bot,157,63862,mid,91,60297,jg,76,45426,jg,99,41816,sup,64,38108,jg,25,37723,sup,54,36083,top,114,26921,top,84,25581,top
875,432679,top,20,277627,jg,777,76758,mid,99,76516,sup,39,37741,top,80,36891,sup,711,35888,mid,101,33042,sup,254,31786,jg,36,23497,top,62,21293,jg,517,5812,mid,145,3285,bot,29,1188,bot,21,150,bot
98,91609,top,84,61879,top,245,34936,jg,54,34617,top,89,25827,sup,555,24608,sup,57,23762,sup,64,23111,jg,11,19115,jg,3,19042,mid,22,8917,bot,21,7095,bot,517,5151,mid,81,3472,bot,105,2785,mid
360,123397,bot,777,99207,mid,67,96802,bot,81,78268,bot,86,75668,top,84,62387,top,157,50953,mid,39,49955,top,141,49171,jg,53,31487,sup,517,25997,mid,89,18253,sup,555,17927,sup,64,16781,jg,11,16328,jg
21,117441,bot,498,85290,bot,360,56125,bot,17,40420,top,39,32015,top,103,27347,mid,876,18572,jg,350,17010,sup,25,16880,sup,99,15395,sup,28,12605,jg,157,12302,mid,84,10143,top,55,8350,mid,20,8196,jg
35,104120,jg,875,60347,top,89,41758,sup,117,31254,sup,16,21164,sup,5,18431,jg,31,18226,top,10,14388,top,30,12600,jg,45,7924,mid,21,5987,bot,4,5938,mid,22,5728,bot,711,4290,mid,15,4163,bot
84,310927,top,360,145693,bot,350,127918,sup,99,79915,sup,147,75595,sup,141,58597,jg,22,37295,bot,103,37129,mid,246,32077,mid,245,21188,jg,67,20098,bot,875,16488,top,887,12172,top,157,11452,mid,91,8670,jg
157,141669,mid,86,70332,top,64,33718,jg,39,33510,top,238,31014,mid,875,19448,top,7,18401,mid,56,17546,jg,53,14241,sup,67,14086,bot,33,13470,jg,145,11001,bot,429,8691,bot,32,6995,sup,80,3791,sup
78,72500,jg,55,68045,mid,21,43416,bot,234,39957,jg,202,35506,bot,516,35125,top,75,34886,top,3,34280,mid,131,26525,jg,18,22221,bot,17,20667,top,89,20583,sup,350,15218,sup,166,11850,mid,32,6690,sup
