Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
141,340416,jg,238,114980,mid,35,113147,jg,51,43532,bot,157,34691,mid,17,29842,top,101,24078,sup,9,22665,jg,555,20477,sup,110,18021,bot,53,16251,sup,29,15969,bot,41,15469,top,45,12906,mid,107,12314,top
35,526632,jg,55,470005,mid,28,188579,jg,92,131512,top,202,102971,bot,112,96624,mid,84,95407,top,497,91205,sup,67,85692,bot,8,83789,mid,429,71346,bot,114,65920,top,141,38714,jg,412,31488,sup,267,31027,sup
86,153255,top,122,141557,top,555,104221,sup,83,68400,top,111,61234,sup,99,55720,sup,157,40801,mid,45,36215,mid,11,26985,jg,141,23811,jg,202,21591,bot,104,20753,jg,103,16451,mid,81,13255,bot,119,13164,bot
245,289805,jg,127,209487,mid,51,75811,bot,222,66678,bot,53,49539,sup,141,47489,jg,11,43207,jg,15,35838,bot,412,34574,sup,103,29896,mid,101,27036,sup,24,26865,top,98,25389,top,75,19040,top,157,17428,mid
39,86830,top,517,84896,mid,157,82660,mid,8,46768,mid,81,44579,bot,145,38962,bot,84,37303,top,126,33749,top,498,33288,bot,555,32838,sup,64,24521,jg,245,21760,jg,32,19727,sup,30,16861,jg,25,14041,sup
6,265465,top,122,141796,top,420,111757,top,102,95790,jg,48,54113,jg,236,47055,bot,421,46803,jg,80,42614,sup,18,39662,bot,21,39356,bot,45,37297,mid,517,34869,mid,38,33531,mid,32,29394,sup,63,21539,sup
41,239681,top,98,137802,top,104,113475,jg,268,50497,mid,145,43165,bot,75,32356,top,45,26902,mid,91,25294,jg,112,20562,mid,236,20323,bot,22,19606,bot,89,14920,sup,16,14757,sup,80,11459,sup,33,7116,jg
421,231095,jg,254,188901,jg,234,106605,jg,412,58908,sup,24,45246,top,53,27814,sup,555,20626,sup,84,9038,top,36,2720,top,22,2170,bot,157,2093,mid,105,1572,mid,246,1482,mid,51,1419,bot,236,1192,bot
122,140310,top,11,76365,jg,223,72330,top,36,69057,top,64,54760,jg,104,52642,jg,238,50994,mid,81,48882,bot,51,47369,bot,80,38206,sup,42,30889,mid,202,30224,bot,777,30112,mid,32,24898,sup,53,20423,sup
141,832990,jg,238,75428,mid,157,69822,mid,64,63892,jg,131,50955,jg,103,37220,mid,555,36734,sup,54,33783,top,875,25023,top,99,24239,sup,101,24050,sup,81,21616,bot,236,20835,bot,84,19016,top,202,13872,bot
11,929391,jg,75,139212,top,27,129867,top,82,86973,top,202,49246,bot,5,49110,jg,119,46211,bot,131,43429,jg,32,35371,sup,22,28581,bot,80,23313,sup,45,20074,mid,90,16538,mid,1,13230,mid,235,10519,sup
238,67002,mid,4,65049,mid,63,49062,sup,127,41077,mid,119,37438,bot,68,36088,top,101,32658,sup,2,32334,jg,222,30107,bot,56,28133,jg,60,28079,jg,41,19417,top,29,19324,bot,26,15643,sup,126,5700,top
58,486247,top,24,261452,top,12,126002,sup,267,86451,sup,98,84617,top,103,54168,mid,238,45899,mid,350,37293,sup,62,36339,jg,5,35807,jg,21,28057,bot,22,25416,bot,115,24849,bot,76,22803,jg,157,15850,mid
106,63854,top,39,46170,top,84,39226,top,28,37672,jg,157,37565,mid,13,36642,mid,777,35125,mid,67,34423,bot,236,31522,bot,59,26246,jg,32,24726,sup,121,20213,jg,412,19566,sup,145,18271,bot,99,11106,sup
115,248797,bot,35,185530,jg,84,136973,top,55,118785,mid,45,100908,mid,51,92574,bot,17,90235,top,81,90084,bot,99,85298,sup,8,80481,mid,101,69433,sup,75,61422,top,350,58659,sup,64,56763,jg,245,55521,jg
24,98853,top,141,94574,jg,62,77923,jg,266,72345,top,104,69794,jg,122,69766,top,517,65578,mid,777,43322,mid,8,39881,mid,497,32593,sup,236,32259,bot,222,27898,bot,202,26803,bot,99,25696,sup,117,19687,sup
92,110897,top,64,93231,jg,107,90007,top,41,84284,top,55,60928,mid,104,52979,jg,5,46868,jg,517,46609,mid,157,31294,mid,161,18133,sup,80,17886,sup,236,13846,bot,360,12683,bot,235,10285,sup,110,6565,bot
22,380102,bot,69,373013,mid,21,277094,bot,498,166216,bot,103,151066,mid,99,90720,sup,134,72750,mid,16,47625,sup,25,34817,sup,17,31506,top,28,26586,jg,60,8245,jg,39,5451,top,10,4590,top,131,3530,jg
121,183888,jg,55,180335,mid,141,144182,jg,120,127595,jg,8,102608,mid,157,101120,mid,39,56465,top,22,52203,bot,81,50185,bot,84,47921,top,114,40595,top,51,38386,bot,50,13367,sup,63,12221,sup,44,8650,sup
157,352323,mid,238,252941,mid,84,166344,top,55,121532,mid,39,97813,top,64,74433,jg,67,53075,bot,236,44439,bot,145,39345,bot,41,37913,top,91,36572,jg,12,33317,sup,245,28063,jg,555,26282,sup,497,20112,sup
19,313351,jg,86,239283,top,54,101766,top,875,93291,top,11,69433,jg,555,45782,sup,33,34448,jg,1,29873,mid,32,25523,sup,99,15332,sup,777,13522,mid,45,10679,mid,21,8307,bot,22,7623,bot,51,3767,bot
161,533419,sup,432,86950,sup,101,76295,sup,81,54250,bot,115,36994,bot,10,32484,top,48,28316,jg,45,27093,mid,22,26580,bot,3,22964,mid,102,22671,jg,20,22350,jg,106,17268,top,58,17088,top,1,12697,mid
