Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
122,568841,top,24,106724,top,266,96015,top,11,76485,jg,80,62769,sup,40,55410,sup,1,41984,mid,555,37295,sup,72,31058,jg,90,29431,mid,13,28118,mid,19,19411,jg,51,19032,bot,29,10423,bot,236,9651,bot
245,149672,jg,157,147672,mid,84,95490,top,11,87299,jg,555,79777,sup,131,79301,jg,82,77142,top,777,57982,mid,67,56443,bot,8,55835,mid,81,49462,bot,145,47826,bot,39,41987,top,50,27580,sup,235,14170,sup
98,764229,top,78,522223,jg,240,508599,top,14,365855,top,80,342565,sup,113,171426,jg,77,148983,jg,50,137256,sup,111,134549,sup,4,106615,mid,517,48180,mid,8,34378,mid,202,14084,bot,110,7783,bot,429,5953,bot
50,320398,sup,114,113505,top,8,112954,mid,222,103994,bot,80,64330,sup,10,51696,top,112,51023,mid,22,35050,bot,518,34132,mid,28,33377,jg,84,31205,top,67,30093,bot,203,22955,jg,120,19665,jg,101,17874,sup
203,265359,jg,163,237342,jg,5,100332,jg,106,53144,top,84,39017,top,81,34323,bot,42,32512,mid,10,26016,top,4,19849,mid,40,17442,sup,63,12494,sup,103,11685,mid,22,11590,bot,25,10593,sup,18,7812,bot
92,602820,top,114,150505,top,58,122213,top,2,61905,jg,80,25752,sup,62,21789,jg,157,19123,mid,236,18938,bot,127,14798,mid,64,11273,jg,518,9411,mid,18,5716,bot,119,3554,bot,12,3444,sup,43,3327,sup
223,221760,top,86,219755,top,17,172184,top,53,137289,sup,3,58282,mid,105,51196,mid,33,27849,jg,32,26808,sup,142,24751,mid,99,23460,sup,141,16677,jg,102,11935,jg,21,7860,bot,115,7069,bot,22,3211,bot
51,98140,bot,202,87327,bot,523,76516,bot,235,58518,sup,9,36789,jg,147,29103,sup,25,24170,sup,234,15946,jg,711,14710,mid,245,13151,jg,31,13086,top,10,12107,top,55,11839,mid,84,11570,top,166,11543,mid
121,262681,jg,7,222387,mid,412,123232,sup,105,120506,mid,104,81319,jg,63,69476,sup,120,57469,jg,79,56987,top,103,48166,mid,266,41648,top,498,32840,bot,516,21845,top,25,20905,sup,145,20187,bot,236,6770,bot
517,396725,mid,20,90158,jg,64,80857,jg,104,42057,jg,236,26434,bot,13,26220,mid,58,19966,top,82,19938,top,777,18615,mid,111,14627,sup,6,13569,top,202,12621,bot,235,7232,sup,21,6908,bot,267,3121,sup
222,217297,bot,555,191581,sup,99,120774,sup,17,111732,top,86,96172,top,24,66503,top,202,65666,bot,157,65191,mid,11,62359,jg,22,60262,bot,777,52912,mid,147,39438,sup,103,34841,mid,245,28025,jg,254,22736,jg
516,586158,top,85,484561,top,84,304630,top,517,80522,mid,8,70970,mid,13,67409,mid,131,51492,jg,64,44380,jg,99,43364,sup,145,38908,bot,51,35370,bot,5,33744,jg,21,31829,bot,16,29114,sup,57,21192,sup
497,125399,sup,117,63291,sup,267,59009,sup,114,51951,top,105,46668,mid,22,46397,bot,236,46217,bot,145,44851,bot,141,43946,jg,39,28133,top,1,20231,mid,84,17906,top,91,17061,jg,518,15292,mid,11,15221,jg
35,492328,jg,64,130450,jg,104,106266,jg,24,62778,top,63,56413,sup,107,35564,top,57,33645,sup,90,26223,mid,145,25557,bot,126,21940,top,21,20069,bot,25,19900,sup,7,17691,mid,115,17198,bot,45,16713,mid
35,538580,jg,412,110469,sup,141,84470,jg,157,84282,mid,24,66838,top,11,62424,jg,202,58411,bot,777,58045,mid,81,53968,bot,98,52272,top,145,50661,bot,38,36181,mid,75,27500,top,555,26691,sup,50,12922,sup
104,496643,jg,5,404672,jg,64,225182,jg,79,69106,top,875,66308,top,106,32183,top,202,20595,bot,236,19565,bot,21,18026,bot,32,16526,sup,25,16260,sup,80,11771,sup,246,10308,mid,517,7886,mid,518,4009,mid
91,346034,jg,64,148535,jg,157,126954,mid,126,126551,top,238,57364,mid,517,51924,mid,92,22176,top,22,21138,bot,141,19155,jg,98,17918,top,81,17436,bot,236,8312,bot,80,5845,sup,117,2923,sup,101,2518,sup
122,354093,top,82,162845,top,157,139501,mid,141,137625,jg,11,112946,jg,234,101946,jg,875,92724,top,238,80967,mid,555,77567,sup,50,74212,sup,80,47528,sup,202,39579,bot,145,38367,bot,777,35687,mid,115,28565,bot
164,1244048,top,114,212613,top,98,124240,top,202,79762,bot,22,55161,bot,16,13959,sup,11,12806,jg,145,12546,bot,99,11353,sup,53,9780,sup,2,9701,jg,1,6514,mid,9,6215,jg,8,6067,mid,13,2504,mid
236,106001,bot,202,94060,bot,81,83374,bot,41,78270,top,104,60693,jg,245,38232,jg,114,29689,top,412,23109,sup,86,17690,top,120,16044,jg,517,13090,mid,4,8919,mid,201,6628,sup,157,6536,mid,267,5087,sup
24,337618,top,20,106911,jg,141,89708,jg,81,61006,bot,238,58332,mid,145,51991,bot,157,50012,mid,56,49351,jg,39,44062,top,412,39913,sup,99,36150,sup,202,31358,bot,164,29382,top,777,24833,mid,80,23274,sup
246,100574,mid,38,68312,mid,84,52280,top,8,50501,mid,24,33723,top,41,33397,top,104,29905,jg,91,26594,jg,35,25020,jg,555,8599,sup,412,7877,sup,81,5850,bot,18,4637,bot,67,3391,bot,89,1067,sup
91,186235,jg,266,138268,top,38,110612,mid,24,51407,top,107,47859,top,555,42558,sup,55,40007,mid,777,34445,mid,101,34122,sup,147,17244,sup,234,13020,jg,115,12345,bot,18,11895,bot,81,11239,bot,104,9858,jg
58,64803,top,45,51632,mid,22,51331,bot,24,43130,top,14,37033,top,254,34610,jg,154,34216,jg,421,34105,jg,236,26512,bot,18,20581,bot,61,19831,mid,80,19160,sup,89,19105,sup,3,18924,mid,111,18744,sup
412,129306,sup,40,58246,sup,711,52833,mid,89,49543,sup,875,28898,top,48,23043,jg,64,19835,jg,11,17032,jg,29,14444,bot,82,13609,top,79,13525,top,67,12921,bot,7,11933,mid,236,10625,bot,1,8919,mid
