Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
50,174435,sup,35,117523,jg,420,92540,top,157,75639,mid,8,74176,mid,64,71105,jg,266,69608,top,67,65625,bot,17,64243,top,53,60356,sup,777,50398,mid,412,41648,sup,81,37380,bot,11,34721,jg,51,26060,bot
104,135212,jg,245,86745,jg,76,57166,jg,777,23087,mid,517,19378,mid,39,14153,top,84,11242,top,238,9047,mid,81,8784,bot,412,7926,sup,22,6440,bot,236,5212,bot,53,3765,sup,106,3091,top,99,1972,sup
31,109757,top,64,105902,jg,78,92170,jg,91,84837,jg,81,78707,bot,92,78405,top,412,78281,sup,238,71296,mid,202,69596,bot,157,68026,mid,126,56275,top,57,55950,sup,777,53910,mid,555,41634,sup,67,40336,bot
92,217024,top,157,214613,mid,81,188102,bot,67,168192,bot,64,143659,jg,238,129943,mid,236,122115,bot,104,120714,jg,107,111881,top,103,109826,mid,11,105555,jg,53,102572,sup,101,72013,sup,122,69511,top,161,55956,sup
412,91531,sup,147,61158,sup,117,58126,sup,91,23313,jg,141,19911,jg,777,15894,mid,68,15120,top,234,13714,jg,711,13076,mid,58,11559,top,3,11124,mid,236,8958,bot,145,8057,bot,875,5893,top,81,5233,bot
112,137986,mid,421,122321,jg,81,111319,bot,236,91803,bot,517,85723,mid,157,60027,mid,84,56134,top,99,47707,sup,164,42966,top,67,42435,bot,245,37320,jg,104,35305,jg,126,19120,top,53,16754,sup,89,14228,sup
238,819632,mid,157,309763,mid,64,293639,jg,122,254553,top,202,232303,bot,412,164153,sup,245,131492,jg,53,120435,sup,63,107720,sup,360,90811,bot,91,87031,jg,54,85328,top,81,45220,bot,4,37342,mid,14,30216,top
238,245877,mid,55,158880,mid,236,86276,bot,67,85478,bot,64,84771,jg,103,72687,mid,91,57242,jg,412,53159,sup,107,42597,top,131,41425,jg,92,34530,top,81,31529,bot,53,25682,sup,126,19735,top,12,9805,sup
876,78508,jg,59,67212,jg,234,63962,jg,360,59893,bot,81,32312,bot,777,26522,mid,21,26154,bot,103,24646,mid,38,19214,mid,89,15103,sup,80,12987,sup,82,10273,top,887,8894,top,99,8893,sup,84,8023,top
412,95469,sup,43,30905,sup,235,30853,sup,64,22787,jg,875,19247,top,145,17949,bot,238,17142,mid,29,15643,bot,876,15436,jg,202,14791,bot,76,14275,jg,84,10808,top,4,8709,mid,517,8685,mid,54,8560,top
412,787934,sup,112,223263,mid,236,219173,bot,145,164473,bot,202,158046,bot,64,122095,jg,8,116542,mid,12,109620,sup,53,102642,sup,69,99152,mid,92,32496,top,59,28928,jg,39,27983,top,104,27688,jg,164,21591,top
412,594409,sup,236,226546,bot,25,128807,sup,202,91488,bot,81,83870,bot,53,72110,sup,69,57440,mid,10,31268,top,157,23340,mid,127,19141,mid,24,16394,top,11,15094,jg,5,10160,jg,64,8083,jg,54,6129,top
412,361069,sup,64,216944,jg,157,156223,mid,103,79710,mid,67,77587,bot,92,72749,top,81,68544,bot,53,68292,sup,99,58164,sup,79,48603,top,91,48431,jg,236,43980,bot,107,43464,top,7,37451,mid,245,36025,jg
517,30901,mid,101,28476,sup,166,26359,mid,78,24780,jg,14,24744,top,114,20481,top,126,18639,top,20,17741,jg,777,12806,mid,154,12052,jg,26,11042,sup,412,7034,sup,51,3806,bot,29,3145,bot,115,2412,bot
412,202775,sup,81,99358,bot,64,67934,jg,236,53187,bot,29,52579,bot,497,31664,sup,117,30505,sup,164,28484,top,245,28457,jg,4,25369,mid,85,24795,top,60,22675,jg,126,18016,top,38,17692,mid,8,16616,mid
4,161688,mid,81,130297,bot,157,117025,mid,236,94871,bot,38,83349,mid,202,69000,bot,126,56164,top,412,55804,sup,64,55760,jg,104,54504,jg,39,53034,top,121,40710,jg,164,36688,top,53,34936,sup,117,26363,sup
12,823734,sup,412,175457,sup,81,161060,bot,111,151873,sup,202,112703,bot,64,81723,jg,222,54913,bot,154,53471,jg,223,50025,top,61,47874,mid,59,32799,jg,8,31645,mid,54,31421,top,3,27886,mid,79,27579,top
