Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
83,490919,top,86,357502,top,21,336492,bot,81,178272,bot,45,177416,mid,75,154110,top,119,100486,bot,161,79868,sup,50,71812,sup,30,41932,jg,13,41491,mid,90,40021,mid,63,36237,sup,102,26777,jg,35,24574,jg
120,96386,jg,412,58719,sup,80,43852,sup,555,41732,sup,154,33187,jg,20,22797,jg,45,17255,mid,31,15371,top,122,13569,top,8,11751,mid,150,11304,top,15,5799,bot,21,3786,bot,1,2626,mid,81,2462,bot
41,436667,top,238,96417,mid,92,94225,top,14,82077,top,119,63652,bot,157,63379,mid,67,55604,bot,77,52497,jg,64,50735,jg,202,48457,bot,3,36462,mid,2,30952,jg,16,30402,sup,412,23164,sup,235,19857,sup
55,547121,mid,412,485900,sup,157,324483,mid,64,298464,jg,29,175127,bot,35,156621,jg,41,146836,top,238,135458,mid,92,131797,top,79,126771,top,77,85198,jg,67,75999,bot,432,48344,sup,161,42755,sup,51,31128,bot
67,160512,bot,75,61702,top,10,59655,top,157,57641,mid,39,49174,top,11,44975,jg,141,42468,jg,234,42164,jg,360,24529,bot,777,23703,mid,8,23473,mid,51,17859,bot,16,14955,sup,235,13347,sup,555,12438,sup
39,118309,top,131,44220,jg,106,40137,top,103,39306,mid,141,36893,jg,6,35381,top,246,34096,mid,142,31940,mid,498,30287,bot,145,28821,bot,78,25164,jg,16,21067,sup,22,17559,bot,99,10550,sup,50,10488,sup
17,399864,top,412,254323,sup,555,171011,sup,141,135272,jg,107,128960,top,516,85960,top,19,52192,jg,64,48877,jg,99,47398,sup,81,42604,bot,157,38624,mid,51,37274,bot,238,33397,mid,67,30432,bot,45,29641,mid
238,156463,mid,105,124653,mid,67,79370,bot,145,72215,bot,157,64204,mid,84,40975,top,91,35544,jg,17,25346,top,122,24457,top,18,20460,bot,121,7852,jg,245,7569,jg,80,4385,sup,25,3059,sup,99,2102,sup
266,161418,top,141,156520,jg,157,142456,mid,64,93158,jg,107,79113,top,121,56127,jg,55,46871,mid,39,46783,top,412,40699,sup,555,38218,sup,238,36134,mid,12,28297,sup,67,22583,bot,236,19951,bot,81,15827,bot
350,288369,sup,99,161517,sup,21,74327,bot,147,54426,sup,74,41479,top,86,31491,top,51,29076,bot,103,27959,mid,202,27410,bot,62,23339,jg,157,22662,mid,54,14471,top,11,13890,jg,45,12234,mid,245,7088,jg
