Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
74,55579,top,145,46616,bot,45,35624,mid,57,19834,sup,81,19565,bot,876,18895,jg,25,18281,sup,31,17781,top,33,15752,jg,498,15664,bot,99,15508,sup,17,13911,top,13,10661,mid,112,9684,mid,76,6972,jg
84,242640,top,81,220110,bot,555,118397,sup,246,109952,mid,55,100231,mid,523,77147,bot,19,58692,jg,498,43742,bot,99,38721,sup,517,29146,mid,85,16796,top,141,13817,jg,131,13783,jg,147,12270,sup,86,10962,top
157,324422,mid,238,151185,mid,81,131431,bot,86,66598,top,84,62380,top,517,61086,mid,236,57903,bot,75,57542,top,202,54195,bot,555,53083,sup,77,40688,jg,64,35899,jg,497,29084,sup,62,27438,jg,53,27027,sup
23,166805,top,31,138261,top,63,71409,sup,99,31236,sup,39,26608,top,51,16364,bot,15,15919,bot,121,15093,jg,113,13547,jg,103,13535,mid,25,12785,sup,120,11698,jg,202,7930,bot,105,6771,mid,8,4543,mid
157,111858,mid,114,40384,top,777,37609,mid,555,26874,sup,84,26773,top,238,24886,mid,39,22014,top,254,19739,jg,131,19629,jg,67,17577,bot,80,16819,sup,35,12143,jg,99,9503,sup,360,6556,bot,202,6351,bot
4,167953,mid,26,61512,sup,236,61249,bot,104,54749,jg,9,48994,jg,42,44402,mid,30,27645,jg,85,22329,top,41,18878,top,268,18200,mid,23,15017,top,119,9459,bot,50,7935,sup,201,7833,sup,81,6883,bot
98,85489,top,50,82986,sup,16,73205,sup,412,63800,sup,22,35006,bot,78,30040,jg,48,26499,jg,5,24554,jg,21,23021,bot,516,11212,top,17,8823,top,103,7755,mid,134,6098,mid,51,3370,bot,45,2738,mid
518,244564,mid,37,192660,sup,25,159360,sup,21,146229,bot,22,90084,bot,103,78861,mid,17,26090,top,267,25854,sup,498,16933,bot,1,14179,mid,31,8705,top,876,8433,jg,86,7640,top,11,6283,jg,30,4947,jg
142,505618,mid,55,64393,mid,876,49231,jg,147,45774,sup,25,41462,sup,350,33891,sup,887,27348,top,28,25163,jg,84,24303,top,134,23348,mid,51,21980,bot,81,21864,bot,20,20366,jg,222,15831,bot,17,15390,top
157,113222,mid,777,85630,mid,22,54810,bot,11,54158,jg,875,47853,top,84,44459,top,141,28658,jg,92,27567,top,45,27503,mid,360,24170,bot,876,18939,jg,67,17895,bot,37,9240,sup,80,4965,sup,555,2642,sup
141,117001,jg,81,92267,bot,157,61608,mid,245,58259,jg,555,54794,sup,48,45544,jg,777,44622,mid,875,39773,top,82,33138,top,98,30385,top,55,30004,mid,67,26465,bot,360,25454,bot,50,19319,sup,235,15914,sup
