Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
24,70841,887,38859,9,38045,11,35930,104,33075
6,116142,82,82380,83,51247,111,49898,30,42999
51,345458,202,190904,222,158705,6,145071,67,101802
145,99284,202,63881,22,47052,157,37356,236,37332
17,227932,4,155345,202,83054,67,61893,24,45966
497,423113,235,189068,10,70592,28,66355,164,46150
141,65382,238,56681,92,54402,157,36400,246,35915
84,73566,235,56690,141,55165,37,54784,29,48551
91,87684,141,34108,120,32695,81,32595,39,32139
21,222280,145,125532,36,93469,18,77811,222,71481
103,220739,51,131588,20,85769,53,58831,21,49907
11,40068,86,39908,39,31602,56,30662,114,23296
555,61188,29,44241,412,36463,22,33128,142,32894
99,156390,63,109990,31,60133,115,50527,75,41851
91,83369,3,59194,2,52949,56,36227,8,36210
235,315693,555,144874,99,49607,25,34054,526,22600
161,179608,50,127673,63,61845,17,43242,6,33836
77,218543,75,118843,19,84152,35,49414,78,47752
41,48625,50,27973,114,27669,21,27413,104,26774
875,96880,222,72924,235,63822,3,63369,53,53431
777,103972,63,67003,121,46385,84,39826,112,35263
518,106896,360,83578,142,62434,876,48837,78,44612
114,82799,11,78811,103,65795,133,64728,267,60545
34,199667,235,78286,45,31238,18,25813,74,23513
41,91530,58,60131,24,35405,82,32084,202,28921
22,94026,106,52481,24,41363,57,39660,54,32479
35,192327,24,156449,254,101302,236,39848,154,39379
21,123129,141,93595,107,73607,121,71727,202,61018
517,136349,202,126377,245,102040,246,73810,50,73246
157,324422,238,150261,81,131431,86,66598,84,62380
203,169064,117,55508,99,32818,24,31521,106,24644
9,72270,223,38270,235,37789,876,27574,55,27498
35,249576,40,71982,29,64549,103,61422,89,54334
203,111682,10,99795,51,78097,235,48649,22,43407
33,127385,99,60871,45,50420,89,35959,40,24524
131,117141,11,75626,13,54248,56,42048,86,41905
145,168688,81,102355,203,64482,875,46387,103,41200
99,88654,412,80459,25,80046,201,71560,89,70703
25,36271,420,35864,79,34735,41,28941,12,25226
86,142626,23,61100,122,41072,517,37456,24,36097
101,218798,103,188335,99,169373,21,108773,16,79640
99,200840,5,123362,86,116044,48,101580,58,98856
517,313613,875,78682,238,41541,56,32950,17,27126
22,503937,145,132155,18,57729,21,56201,51,47878
101,164726,145,88537,360,47464,39,47187,202,41740
91,159814,238,62154,122,29198,246,23105,84,22201
12,139188,429,126286,104,109361,74,81776,202,65743
119,180115,6,106701,145,93807,31,78360,33,59135
37,207256,147,183243,28,166932,16,57973,518,57078
126,65325,6,64360,104,40582,266,40320,82,36591
420,190776,157,95482,18,55072,122,50686,17,47702
420,320315,157,269820,3,132997,133,106273,76,59124
6,91192,58,82076,35,81623,518,78575,141,78016
55,94356,91,67067,17,65109,86,43496,103,33368
412,71012,267,41348,143,29189,236,28153,12,27667
45,93649,498,80689,1,64075,22,43264,99,29920
157,214215,145,175676,51,161626,22,93588,99,89891
117,32506,19,28024,89,26977,37,24143,21,23211
67,91706,145,60126,238,55538,81,54788,51,44728
122,265603,31,114719,157,92595,50,81974,516,63103
29,120857,121,116461,222,98250,35,97849,145,92054
16,429122,498,245511,147,177870,876,138486,17,132143
89,99453,6,77737,104,75087,86,64296,20,31843
99,193895,63,184592,40,162912,245,112801,203,111954
164,109652,142,95857,92,79788,84,67662,150,64130
35,156091,202,94298,157,67622,55,51781,75,35902
36,207016,64,186617,24,96166,81,70668,54,54244
235,107352,202,93830,21,44561,222,40372,99,28532
