Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
104,272335,234,227946,92,129178,266,91053,76,47795
6,236865,110,210204,96,198656,56,170787,72,166936
85,241663,133,228394,1,144945,432,121012,91,105136
76,203954,51,35003,202,31972,121,31298,145,30068
41,759701,141,105941,412,76675,234,74030,92,60275
99,70179,38,57194,25,56541,53,53914,122,45937
99,192032,238,84822,24,62402,91,48361,22,35710
161,248908,110,210146,57,90226,86,80583,157,70916
51,131354,18,113601,45,93919,117,91359,15,90439
122,88369,157,84215,238,65428,517,63631,266,54386
38,95463,122,83126,57,77580,82,60877,24,38246
412,217596,25,134245,111,105052,99,73369,517,72995
142,350448,555,274725,157,159589,84,145966,81,111174
122,215991,11,193586,23,184663,75,121073,39,117156
238,161441,157,150296,555,83279,245,76636,11,69324
45,66934,202,33291,15,30453,67,30238,99,27210
517,175962,56,149571,350,148180,99,143546,45,127785
4,188190,103,63904,17,49439,53,26125,105,21343
11,143052,202,125698,236,123267,81,118904,145,104204
99,147535,103,127117,25,93274,43,90110,22,88171
99,211242,103,164759,84,123089,145,100142,134,90478
39,33352,42,24464,84,24295,222,24047,360,23597
245,380883,141,329041,19,284815,9,81334,234,75697
90,100240,17,67726,16,61473,235,58476,420,55913
121,243863,104,233045,157,176049,245,175530,555,124363
76,133319,126,92407,64,66716,84,53584,79,52021
523,386042,202,138737,14,33810,145,29474,67,25245
107,287226,121,107782,238,56660,119,29491,105,26091
14,202256,29,88934,122,72787,223,69886,876,66480
555,224493,40,94506,84,64363,157,38406,103,31386
83,239815,555,196914,523,152470,875,137431,82,132788
240,49984,75,34940,45,32301,91,23614,32,23510
122,383169,86,130493,53,125369,75,77075,82,75714
555,236839,111,218682,53,159053,875,86327,98,39828
98,95965,222,78152,145,55622,202,52790,81,51799
58,290070,122,147791,412,55537,24,34558,114,31006
114,306598,58,173020,10,87272,164,74565,122,74536
254,936526,141,120226,57,118219,32,110839,145,110538
161,313793,143,76697,147,55182,22,37602,350,36378
86,242304,99,143384,120,96109,110,71242,82,67351
56,65894,141,63809,157,58688,5,55080,498,47911
157,85118,54,50430,82,32277,122,29485,11,26694
92,617713,126,55760,429,38998,555,26811,517,25602
875,205866,80,141455,526,137071,12,129406,497,104208
39,559954,51,122627,145,105765,222,102005,202,101166
555,738527,32,216258,63,178858,432,161175,57,159818
59,92863,131,70975,711,69739,85,56606,50,50166
238,168795,555,136509,202,128273,82,82038,266,77129
99,201390,103,113492,16,92029,267,74067,131,52512
17,201740,101,110420,161,103836,20,100803,157,92556
157,313430,64,111825,84,87852,875,83753,81,82367
103,573442,81,226500,61,164506,26,142272,268,135965
161,87394,5,63117,58,61293,412,53911,89,52483
29,204596,104,59704,63,59585,50,28755,67,25673
122,212574,157,188040,14,105311,104,101143,266,71508
81,75253,145,68103,51,67686,202,38778,236,30018
19,304657,516,151811,106,131466,60,92901,20,83575
35,107304,5,46853,77,40607,133,25943,86,22710
145,112553,64,84039,236,77127,517,63279,412,60004
429,87722,498,64332,157,62009,145,57327,245,52761
104,302172,64,118551,59,73202,58,66564,517,57183
412,48470,102,39122,875,39056,10,36239,145,35068
240,1299195,8,72940,122,38911,85,29307,98,28492
67,142081,81,64796,202,52089,24,33171,157,28994
234,129404,13,48250,38,43808,157,35478,134,26334
55,185357,84,181416,119,104870,157,89480,141,76197
119,144655,18,109608,81,88714,21,81452,145,76702
90,287228,103,87384,24,37029,58,29208,63,27815
25,376255,267,313703,99,245062,16,168579,40,118488
81,73261,236,48312,145,43080,157,26058,222,24868
350,404131,235,99334,142,81668,50,72712,6,68283
36,64664,9,64537,32,37991,154,30688,133,26669
157,242963,238,79132,84,65049,82,44083,141,29046
238,187157,875,113683,121,107753,81,102954,10,92985
141,175278,81,46288,17,36933,350,34069,202,29847
8,259348,45,252183,223,186647,99,163895,10,154797
25,384262,412,281950,99,212475,103,98358,63,84049
67,218139,104,190364,236,160011,51,112368,81,111726
51,72447,119,71817,9,59470,39,57211,7,52923
121,595623,80,397632,517,176389,122,104589,101,93916
6,245925,67,123339,8,90913,82,76839,222,74144
99,261855,13,217101,518,139760,134,114257,8,113455
360,453777,222,203034,55,183607,145,87084,99,81298
238,152047,91,124168,517,57109,121,56697,64,56430
69,189802,48,97389,157,71058,62,61216,63,38400
157,199083,238,189937,39,184935,145,105231,17,91161
157,421240,55,375103,84,270763,39,190538,141,160268
20,352904,432,242123,350,195494,245,110214,497,102911
51,82504,103,81021,99,78163,131,70061,202,66384
245,162291,157,135521,518,108715,875,96906,106,88476
145,142318,101,128678,432,105090,53,74041,51,71298
86,325424,157,178023,6,170146,5,97031,36,53986
99,216941,28,125575,84,116237,103,97157,25,86278
54,846751,57,398565,86,234922,11,146162,5,95797
238,256585,268,57819,202,40976,3,27906,112,21232
412,241739,21,221103,6,164949,75,155627,19,143784
107,158384,41,96983,7,94060,76,93157,29,87587
412,102911,555,87629,497,75459,20,65532,432,61883
74,186195,13,48392,111,47521,143,44469,77,28762
35,604960,9,478938,96,331758,38,278345,203,162775
59,120323,13,94441,81,88411,412,81157,235,71260
18,239813,523,216064,202,113081,21,83844,235,82657
3,378617,91,187556,111,46267,15,32611,45,32125
122,139018,254,75414,86,59487,6,53863,234,52108
37,347359,99,335521,350,142425,77,129406,147,107936
122,60018,58,53873,7,53318,64,49651,134,45984
350,95436,37,60251,99,36424,16,35534,147,32102
59,195263,154,179229,245,156994,89,148497,234,135180
157,633166,64,171333,238,170800,777,110825,246,106968
122,1006550,245,248051,157,247833,86,217657,105,152472
222,64003,51,46304,202,43469,29,31698,523,25270
3,226531,8,163784,5,162293,59,72015,120,54633
14,117483,875,94984,6,87934,266,85763,82,75308
523,175885,81,152832,498,124895,145,122169,51,78049
107,356365,11,316666,35,146348,24,72990,62,61947
84,244712,246,103699,157,85239,103,84991,39,79660
33,621204,120,169792,37,110663,350,78825,11,40328
63,50123,875,30944,13,29127,111,26542,24,23939
99,233349,235,197995,84,134241,222,132676,74,132143
266,286027,14,188123,83,163810,240,96416,41,81636
117,301081,25,242324,16,236005,99,207595,40,168733
40,169840,99,145674,16,140289,518,124182,103,102623
202,646784,523,508894,22,83053,236,81338,38,65184
55,84167,17,74857,51,72300,99,67669,103,61724
99,578208,518,576713,350,219246,201,162473,16,155725
202,117471,91,67340,9,54086,35,29035,7,26123
245,452395,69,162007,90,122842,131,84102,112,67448
114,246592,55,196581,84,172004,39,141271,28,96812
235,241165,7,230366,43,64910,67,53481,61,38415
266,213625,107,115055,29,111836,39,109557,157,102994
99,88533,432,84112,497,80719,245,56684,555,51763
22,1220125,75,122495,21,64553,11,31233,25,23443
62,474576,517,275921,157,207468,24,191207,63,39071
245,686600,91,78337,3,68042,98,60895,50,58660
39,903917,122,285696,147,282323,103,160273,54,157424
64,63812,157,51063,238,46088,104,37945,13,29203
875,128061,24,94697,86,93735,50,64070,11,61744
3,134367,80,120856,6,120839,516,80317,50,63073
98,419819,555,80191,23,60875,14,46014,13,39756
101,132381,157,118842,110,90709,86,89543,202,81622
81,161634,157,106238,145,103420,22,74229,30,68120
81,197145,85,194057,18,182970,245,155567,240,137727
51,290122,81,266150,202,153779,21,123978,498,96838
141,151618,32,121719,23,97587,24,78005,17,65215
238,768653,157,699626,36,121106,91,116953,81,91179
69,159949,39,156938,101,126173,246,81093,517,79854
412,184935,516,75501,17,72529,202,71414,1,56546
360,147013,28,111275,84,104565,99,99541,235,82423
14,248260,82,97175,122,65111,50,59435,266,48571
53,160336,80,146239,32,80623,89,73624,12,67573
412,57232,432,46720,267,27901,497,23955,420,23350
86,242705,82,151357,875,133563,53,93719,122,87599
777,56454,24,50722,81,38405,13,31179,39,31155
412,162682,41,72961,157,72721,111,49365,64,41942
82,250059,122,93120,80,77816,54,74508,86,71248
35,208342,131,128637,157,127584,11,110962,238,93363
245,98042,131,91668,777,82389,55,59013,104,56775
157,316165,64,121488,11,118548,67,71105,238,67286
54,74679,41,50631,141,46378,86,45775,104,43530
17,803791,23,329936,86,79556,75,48133,875,45627
202,69244,51,51966,412,41697,107,35729,12,32523
421,336318,157,211101,120,100095,11,88112,24,49368
117,259173,412,172294,85,153758,350,122498,28,60410
25,231649,120,216271,17,194976,33,179335,20,129052
37,170818,154,58107,74,56209,147,32327,32,25135
8,573735,777,252028,25,117276,141,91310,555,89894
7,338149,157,267409,64,180092,75,117109,61,91282
