,Main Champion,Main Lane,Champion,Mastery
2,Sona,sup,Annie,0.0415166367086372
0,Sona,sup,Ashe,0.0228495587745127
1,Sona,sup,MissFortune,0.023916362745570966
2,Sona,sup,Ezreal,0.0492829371358154
0,Sona,sup,Lux,0.032303107912715345
1,Sona,sup,Morgana,0.05185696063906747
2,Sona,sup,Janna,0.06416232757717442
0,Soraka,sup,Teemo,0.01664550323677321
1,Soraka,sup,Kayle,0.03221454128430868
2,Soraka,sup,Akali,0.037905925962113014
0,Soraka,sup,Evelynn,0.028039720873639568
1,Soraka,sup,Fiddlesticks,0.035687168477832036
2,Soraka,sup,Nunu,0.04830271300083923
0,Soraka,sup,Ahri,0.01799994806445879
1,Soraka,sup,Veigar,0.02389053195927903
2,Soraka,sup,Neeko,0.026671577740698824
0,Soraka,sup,MissFortune,0.017027915227068965
1,Soraka,sup,Ashe,0.01714505941583882
2,Soraka,sup,Caitlyn,0.023465384902591584
0,Soraka,sup,Lux,0.025284673203572278
1,Soraka,sup,Lulu,0.03178530249203162
2,Soraka,sup,Yuumi,0.036460571147927896
0,Swain,sup,Malphite,0.04968574741247824
1,Swain,sup,Mordekaiser,0.0512298591134387
2,Swain,sup,Sett,0.051632180724457286
0,Swain,sup,Kayn,0.03549668708016996
1,Swain,sup,Warwick,0.04272423032020662
2,Swain,sup,MasterYi,0.047413233661029563
0,Swain,sup,Yasuo,0.03311045075776704
1,Swain,sup,Veigar,0.03542950475025624
2,Swain,sup,Sylas,0.03982078158638809
0,Swain,sup,Ezreal,0.02133597902375029
1,Swain,sup,Jhin,0.025322356037382372
2,Swain,sup,Ashe,0.02685287296749734
0,Swain,sup,Lux,0.04163898955128679
1,Swain,sup,Morgana,0.051359664797275995
2,Swain,sup,Pantheon,0.0513944034466455
0,Sylas,mid,Akali,0.009745327194728665
1,Sylas,mid,Irelia,0.012758279788271964
2,Sylas,mid,Sett,0.019893186977274276
0,Sylas,mid,LeeSin,0.01103701913918407
1,Sylas,mid,Ekko,0.014437442120162972
2,Sylas,mid,Graves,0.018149242157254178
0,Sylas,mid,Yone,0.014470110214062899
1,Sylas,mid,Yasuo,0.01655544811385961
2,Sylas,mid,Zed,0.023026758373986198
0,Sylas,mid,Ezreal,0.007623334637649479
1,Sylas,mid,Lucian,0.009129232063296078
2,Sylas,mid,Kaisa,0.016454454465060497
0,Sylas,mid,Pantheon,0.010261435804067059
1,Sylas,mid,Pyke,0.014895581020930068
2,Sylas,mid,Thresh,0.01906756853544004
0,Syndra,mid,Irelia,0.0667339263470894
1,Syndra,mid,Akali,0.07044698546830958
2,Syndra,mid,Camille,0.13340567903265468
0,Syndra,mid,LeeSin,0.06579636882440033
1,Syndra,mid,Diana,0.07238508380545826
2,Syndra,mid,Taliyah,0.09427353679191987
0,Syndra,mid,Leblanc,0.09208689737459483
1,Syndra,mid,Viktor,0.09510857717029123
2,Syndra,mid,Orianna,0.09589371817881615
0,Syndra,mid,Lucian,0.03889917722262047
1,Syndra,mid,Ezreal,0.041733827399709496
2,Syndra,mid,Caitlyn,0.06447640326693159
0,Syndra,mid,Lux,0.06708474852064004
1,Syndra,mid,Velkoz,0.08399091486214375
2,Syndra,mid,Brand,0.11749696455483874
0,TahmKench,top,Teemo,0.12382446652922606
1,TahmKench,top,Ornn,0.17356871221923165
2,TahmKench,top,Tryndamere,0.1757294348811263
0,TahmKench,top,Kayn,0.10310656883886223
1,TahmKench,top,Trundle,0.13226187223512625
2,TahmKench,top,Zac,0.15118453409859356
0,TahmKench,top,Veigar,0.07313029143875843
1,TahmKench,top,Yasuo,0.09154231306206821
2,TahmKench,top,Zoe,0.1051171280452358
0,TahmKench,top,Ezreal,0.05198474286138374
1,TahmKench,top,Jhin,0.059220851032491736
2,TahmKench,top,Vayne,0.08520563581155421
0,TahmKench,top,Blitzcrank,0.06464921099802824
1,TahmKench,top,Thresh,0.10078439356672136
2,TahmKench,top,Morgana,0.10399891244976918
0,Taliyah,jg,Akali,0.0553875261729063
1,Taliyah,jg,Camille,0.07271037437433278
2,Taliyah,jg,Irelia,0.08643611325906723
0,Taliyah,jg,Ekko,0.08064534543323297
1,Taliyah,jg,Kindred,0.11370314798127139
2,Taliyah,jg,Poppy,0.12917018033368724
0,Taliyah,jg,Ryze,0.08483760750901369
1,Taliyah,jg,Zoe,0.09087936158555422
2,Taliyah,jg,Syndra,0.10357630870575313
0,Taliyah,jg,Ezreal,0.051799626741418185
1,Taliyah,jg,Jhin,0.06639530314282535
2,Taliyah,jg,Kaisa,0.0671095246204436
0,Taliyah,jg,Thresh,0.07093656281124283
1,Taliyah,jg,Lux,0.0979747092964062
2,Taliyah,jg,Lulu,0.1024630318121697
0,Talon,jg,Akali,0.011738736442417443
1,Talon,jg,Irelia,0.016824160943410126
2,Talon,jg,Jax,0.02591271633118529
0,Talon,jg,LeeSin,0.02032566927345518
1,Talon,jg,Ekko,0.021206548727632057
2,Talon,jg,Kayn,0.022735863347861724
0,Talon,jg,Yasuo,0.00938202519062508
1,Talon,jg,Zed,0.011627014295708596
2,Talon,jg,Sylas,0.022928044599364022
0,Talon,jg,Ezreal,0.00896918429450764
1,Talon,jg,Vayne,0.0142770137134433
2,Talon,jg,Lucian,0.015457399308956834
0,Talon,jg,Pantheon,0.01493543893647846
1,Talon,jg,Blitzcrank,0.015160919091271525
2,Talon,jg,Pyke,0.017438751511000678
0,Taric,sup,Malphite,0.1023013728744438
1,Taric,sup,Jax,0.10434332117307184
2,Taric,sup,Tryndamere,0.1546279209263378
0,Taric,sup,MasterYi,0.0899833710547278
1,Taric,sup,LeeSin,0.10591277585613919
2,Taric,sup,Warwick,0.19092746117992238
0,Taric,sup,Annie,0.12102163165103674
1,Taric,sup,Sylas,0.1365838134360051
2,Taric,sup,Zed,0.1372759023051224
0,Taric,sup,Ezreal,0.07870239631296437
1,Taric,sup,MissFortune,0.10431593319705608
2,Taric,sup,Vayne,0.10621967657147904
0,Taric,sup,Thresh,0.08904436561295082
1,Taric,sup,Blitzcrank,0.1252465861696927
2,Taric,sup,Leona,0.1671252248417377
0,Teemo,top,Garen,0.024724604617266697
1,Teemo,top,Malphite,0.029276052245579547
2,Teemo,top,Nasus,0.03374074751385699
0,Teemo,top,MasterYi,0.013613727541174353
1,Teemo,top,Shaco,0.018814131992210607
2,Teemo,top,Warwick,0.019808986492234604
0,Teemo,top,Veigar,0.01035891331944287
1,Teemo,top,Yasuo,0.01253298399579606
2,Teemo,top,Fizz,0.024017235157861493
0,Teemo,top,Ezreal,0.012508520988377009
1,Teemo,top,Ashe,0.014652467917188303
2,Teemo,top,Jhin,0.01504399199715554
0,Teemo,top,Lux,0.014205054550190149
1,Teemo,top,Thresh,0.01967147751465662
2,Teemo,top,Blitzcrank,0.021072534178772168
0,Thresh,sup,Malphite,0.0066049869840019305
1,Thresh,sup,Gragas,0.006873197061586629
2,Thresh,sup,Shen,0.007135426609735531
0,Thresh,sup,LeeSin,0.0020632772636640824
1,Thresh,sup,Graves,0.006446463263484998
2,Thresh,sup,Ekko,0.00873320258993923
0,Thresh,sup,Yasuo,0.0030992234108916904
1,Thresh,sup,Zed,0.003563721559018753
2,Thresh,sup,Galio,0.00651357144342218
0,Thresh,sup,Ezreal,0.00195069237412241
1,Thresh,sup,Vayne,0.0036173006988405552
2,Thresh,sup,Lucian,0.004017613281132612
0,Thresh,sup,Blitzcrank,0.0033274106290264744
1,Thresh,sup,Alistar,0.00579810853606518
2,Thresh,sup,Pyke,0.007815478238411276
0,Tristana,bot,Jax,0.026826247129121
1,Tristana,bot,Teemo,0.03542853065136882
2,Tristana,bot,Irelia,0.042954974137127525
0,Tristana,bot,MasterYi,0.027606027744153886
1,Tristana,bot,LeeSin,0.03240596812184126
2,Tristana,bot,Khazix,0.039403354960695344
0,Tristana,bot,Yasuo,0.022595658822169358
1,Tristana,bot,Veigar,0.031245193298681875
2,Tristana,bot,Ahri,0.04308925367758466
0,Tristana,bot,Kaisa,0.030256805627423937
1,Tristana,bot,Ezreal,0.035948723309588336
2,Tristana,bot,Xayah,0.04169054339537913
0,Tristana,bot,Senna,0.0245224021655037
1,Tristana,bot,Lux,0.026112496472192406
2,Tristana,bot,Pyke,0.037878126942584
0,Trundle,jg,Jax,0.1530072254121527
1,Trundle,jg,Volibear,0.23051661617187186
2,Trundle,jg,Sett,0.23251441817180335
0,Trundle,jg,MasterYi,0.21511106417649317
1,Trundle,jg,LeeSin,0.2235777446665591
2,Trundle,jg,Graves,0.29736041640827615
0,Trundle,jg,Yasuo,0.15582243018878858
1,Trundle,jg,Galio,0.22942663709312872
2,Trundle,jg,Sylas,0.23278016954451053
0,Trundle,jg,Ezreal,0.10461787194125381
1,Trundle,jg,Lucian,0.1625693914536094
2,Trundle,jg,Ashe,0.18321273752472933
0,Trundle,jg,Maokai,0.18801196775178344
1,Trundle,jg,Blitzcrank,0.18803331831823217
2,Trundle,jg,Alistar,0.22392255793111254
0,Tryndamere,top,Garen,0.03414340970930968
1,Tryndamere,top,Jax,0.04094774431423011
2,Tryndamere,top,Darius,0.05449196199847023
0,Tryndamere,top,MasterYi,0.021946467897007663
1,Tryndamere,top,Kayn,0.03065166681921128
2,Tryndamere,top,Warwick,0.042654884380224495
0,Tryndamere,top,Yasuo,0.017868234498877852
1,Tryndamere,top,Veigar,0.025485058260905774
2,Tryndamere,top,Zed,0.03348774448612502
0,Tryndamere,top,Jhin,0.026274053609842894
1,Tryndamere,top,Ashe,0.028234459400880083
2,Tryndamere,top,Ezreal,0.03140063265612708
0,Tryndamere,top,Lux,0.027823767331681504
1,Tryndamere,top,Blitzcrank,0.028004869173908282
2,Tryndamere,top,Pyke,0.033019407161761286
0,TwistedFate,mid,Akali,0.024862622477437053
1,TwistedFate,mid,Irelia,0.03444005977200747
2,TwistedFate,mid,Jayce,0.0391831145004159
0,TwistedFate,mid,LeeSin,0.01510266761181064
1,TwistedFate,mid,Graves,0.03209716267223588
2,TwistedFate,mid,Ekko,0.033717066875403476
0,TwistedFate,mid,Orianna,0.03658660939136569
1,TwistedFate,mid,Yasuo,0.04729237163913457
2,TwistedFate,mid,Kassadin,0.05035592857937307
0,TwistedFate,mid,Ezreal,0.013090445531547267
1,TwistedFate,mid,Lucian,0.020869053043966666
2,TwistedFate,mid,Vayne,0.030228050928935477
0,TwistedFate,mid,Thresh,0.02561358383000857
1,TwistedFate,mid,Blitzcrank,0.029852237360922674
2,TwistedFate,mid,Xerath,0.038009102502233716
0,Twitch,bot,Riven,0.022794457635943077
1,Twitch,bot,Jax,0.024685133446832996
2,Twitch,bot,Teemo,0.025937411725995632
0,Twitch,bot,MasterYi,0.014606121476338723
1,Twitch,bot,LeeSin,0.018760648426012765
2,Twitch,bot,Khazix,0.020418254786513993
0,Twitch,bot,Yasuo,0.010680327299146471
1,Twitch,bot,Veigar,0.017824674102277456
2,Twitch,bot,Zed,0.01892016426692012
0,Twitch,bot,Vayne,0.015921247707867105
1,Twitch,bot,Kaisa,0.020242012519702163
2,Twitch,bot,Jhin,0.023905277959068053
0,Twitch,bot,Thresh,0.01705994821910538
1,Twitch,bot,Brand,0.017885749019967055
2,Twitch,bot,Senna,0.024235286466916774
0,Udyr,jg,Nasus,0.06450535023784322
1,Udyr,jg,Volibear,0.06808053152229522
2,Udyr,jg,Jax,0.07608789611731748
0,Udyr,jg,MasterYi,0.08748719441915795
1,Udyr,jg,LeeSin,0.08952583585826031
2,Udyr,jg,Kayn,0.0943974994964138
0,Udyr,jg,Yasuo,0.0357924845860813
1,Udyr,jg,Zed,0.07305778586734572
2,Udyr,jg,Sylas,0.07895414143510408
0,Udyr,jg,Ezreal,0.04460209202250535
1,Udyr,jg,Jhin,0.05882753969261179
2,Udyr,jg,Lucian,0.06760488934350942
0,Udyr,jg,Thresh,0.05939898154577582
1,Udyr,jg,Lux,0.0721646727352571
2,Udyr,jg,Pantheon,0.07895229930241572
0,Urgot,top,Garen,0.020060288814861264
1,Urgot,top,Chogath,0.04543278905834573
2,Urgot,top,Mordekaiser,0.05280756181125993
0,Urgot,top,MasterYi,0.02567967981446603
1,Urgot,top,Warwick,0.03151989348381338
2,Urgot,top,Kayn,0.035216063969992766
0,Urgot,top,Veigar,0.017599513705466543
1,Urgot,top,Yasuo,0.02844556557217255
2,Urgot,top,Galio,0.03253782178712332
0,Urgot,top,Jhin,0.019869301315745446
1,Urgot,top,MissFortune,0.022754366952290935
2,Urgot,top,Ashe,0.02337707440065665
0,Urgot,top,Blitzcrank,0.024002189795994267
1,Urgot,top,Lux,0.027461732798019414
2,Urgot,top,Swain,0.029934357219195264
0,Varus,bot,Teemo,0.1488295514274682
1,Varus,bot,Renekton,0.22834052491982937
2,Varus,bot,Sett,0.22981392283770508
0,Varus,bot,Kayn,0.11616761217515396
1,Varus,bot,MasterYi,0.13129052088408769
2,Varus,bot,Diana,0.1518243404080624
0,Varus,bot,Veigar,0.10519711457833142
1,Varus,bot,Yasuo,0.11689074356358013
2,Varus,bot,Fizz,0.18662827803356996
0,Varus,bot,Ezreal,0.10202197625306184
1,Varus,bot,Lucian,0.12251790896575142
2,Varus,bot,Caitlyn,0.17769923810395583
0,Varus,bot,Senna,0.1008400176759771
1,Varus,bot,Lux,0.14433102580247711
2,Varus,bot,Pyke,0.1575083937108614
0,Vayne,bot,Riven,0.005055433112536868
1,Vayne,bot,Irelia,0.005591430472825176
2,Vayne,bot,Akali,0.008001971083182062
0,Vayne,bot,LeeSin,0.002760718658183454
1,Vayne,bot,MasterYi,0.005034426487777696
2,Vayne,bot,Graves,0.007063964097024572
0,Vayne,bot,Yasuo,0.0024346491884457543
1,Vayne,bot,Zed,0.003858376642278826
2,Vayne,bot,Katarina,0.009151595496782381
0,Vayne,bot,Ezreal,0.003599760302186309
1,Vayne,bot,Kaisa,0.005025385183024125
2,Vayne,bot,Lucian,0.005303960166112055
0,Vayne,bot,Thresh,0.0033277972589230956
1,Vayne,bot,Blitzcrank,0.0048210221845730004
2,Vayne,bot,Lux,0.005959794243517639
0,Veigar,mid,Teemo,0.023271170251270602
1,Veigar,mid,Malphite,0.027868254883981692
2,Veigar,mid,Garen,0.02966463038454147
0,Veigar,mid,MasterYi,0.01754180394560916
1,Veigar,mid,Warwick,0.034613602362852734
2,Veigar,mid,Kayn,0.03726281005528637
0,Veigar,mid,Yasuo,0.023751922616507718
1,Veigar,mid,Ahri,0.03412841427551406
2,Veigar,mid,Annie,0.052904315432933724
0,Veigar,mid,Ezreal,0.01513401747589337
1,Veigar,mid,Jhin,0.02224976907501145
2,Veigar,mid,Caitlyn,0.02353289392739602
0,Veigar,mid,Lux,0.017596038139268563
1,Veigar,mid,Morgana,0.02706575877073339
2,Veigar,mid,Blitzcrank,0.02731744166407191
0,Velkoz,sup,Teemo,0.021094446190829317
1,Velkoz,sup,Garen,0.02194991283678456
2,Velkoz,sup,Akali,0.026327229092307645
0,Velkoz,sup,LeeSin,0.02078730438460991
1,Velkoz,sup,Kayn,0.025659924180154565
2,Velkoz,sup,Fiddlesticks,0.031723067308518135
0,Velkoz,sup,Veigar,0.01411700002584832
1,Velkoz,sup,Cassiopeia,0.02009168456762335
2,Velkoz,sup,Yasuo,0.020622237817725042
0,Velkoz,sup,Ezreal,0.011286775398800585
1,Velkoz,sup,Caitlyn,0.01819649658115186
2,Velkoz,sup,Jhin,0.018601354525638065
0,Velkoz,sup,Lux,0.013747438318853118
1,Velkoz,sup,Xerath,0.03503970742381952
2,Velkoz,sup,Blitzcrank,0.035319615197697454
0,Vex,mid,Kayle,0.3153902826336055
1,Vex,mid,Teemo,0.4609551220433553
2,Vex,mid,Akali,0.4740886092721136
0,Vex,mid,Lillia,0.4611475066135681
1,Vex,mid,LeeSin,0.46848905287364845
2,Vex,mid,Graves,0.47202039110724847
0,Vex,mid,Syndra,0.4582529589456532
1,Vex,mid,Yone,0.47250876738476255
2,Vex,mid,Anivia,0.6331581142790903
0,Vex,mid,Ezreal,0.24064415499551955
1,Vex,mid,Lucian,0.3139535006859296
2,Vex,mid,Twitch,0.460761117492514
0,Vex,mid,Yuumi,0.446968399460726
1,Vex,mid,Lux,0.45496569597388065
2,Vex,mid,Leona,0.47591826070369386
0,Vi,jg,Jax,0.07122718329844721
1,Vi,jg,Volibear,0.0765789519447346
2,Vi,jg,Garen,0.09181147268478115
0,Vi,jg,Kayn,0.089297212487331
1,Vi,jg,MasterYi,0.09045809225558273
2,Vi,jg,Diana,0.09943360089998554
0,Vi,jg,Yasuo,0.06253530836105153
1,Vi,jg,Veigar,0.06898164929715614
2,Vi,jg,Ahri,0.06916575246264883
0,Vi,jg,Ezreal,0.04727089161338654
1,Vi,jg,MissFortune,0.0526082466756893
2,Vi,jg,Jhin,0.057659991427382616
0,Vi,jg,Lux,0.04301635057356137
1,Vi,jg,Amumu,0.056527606091143476
2,Vi,jg,Xerath,0.0781899900494604
0,Viego,jg,Sett,0.043338199037648385
1,Viego,jg,Volibear,0.05794826728452845
2,Viego,jg,Darius,0.06163840625216332
0,Viego,jg,Kayn,0.04478722896823788
1,Viego,jg,LeeSin,0.07231065032048864
2,Viego,jg,Ekko,0.07309063284560482
0,Viego,jg,Sylas,0.02931911925323618
1,Viego,jg,Yasuo,0.03380856148059313
2,Viego,jg,Yone,0.03391519236379729
0,Viego,jg,Ezreal,0.02479476514407114
1,Viego,jg,Jhin,0.03243810451617347
2,Viego,jg,Lucian,0.05567479954901246
0,Viego,jg,Pyke,0.03743766094894356
1,Viego,jg,Pantheon,0.04132031070780142
2,Viego,jg,Morgana,0.053024751495319516
0,Viktor,mid,Akali,0.050971743936902264
1,Viktor,mid,Irelia,0.06714246394679572
2,Viktor,mid,Jayce,0.07141754804991449
0,Viktor,mid,Graves,0.03367896003734523
1,Viktor,mid,LeeSin,0.03740191659520682
2,Viktor,mid,Ekko,0.04424017897641845
0,Viktor,mid,TwistedFate,0.09025509048790038
1,Viktor,mid,Sylas,0.09689130734922774
2,Viktor,mid,Veigar,0.1113396227930757
0,Viktor,mid,Ezreal,0.025011489078034174
1,Viktor,mid,Lucian,0.03632330505943484
2,Viktor,mid,Caitlyn,0.050759055465480714
0,Viktor,mid,Thresh,0.04891789207219026
1,Viktor,mid,Lux,0.05760449263797613
2,Viktor,mid,Senna,0.06308613196465587
0,Vladimir,mid,Irelia,0.016108726924383025
1,Vladimir,mid,Akali,0.019197333070061006
2,Vladimir,mid,Jax,0.026059159760851835
0,Vladimir,mid,LeeSin,0.012197118167271927
1,Vladimir,mid,Ekko,0.017515326025758983
2,Vladimir,mid,Kayn,0.018820791899462577
0,Vladimir,mid,Yasuo,0.011726788443363617
1,Vladimir,mid,Kassadin,0.023601277557931562
2,Vladimir,mid,Zed,0.026165389035118846
0,Vladimir,mid,Ezreal,0.00922195031499143
1,Vladimir,mid,Vayne,0.012944115217194832
2,Vladimir,mid,Jhin,0.01614733090655528
0,Vladimir,mid,Thresh,0.016728175727444883
1,Vladimir,mid,Pyke,0.019468918666877586
2,Vladimir,mid,Lux,0.020344775963861004
0,Volibear,top,Garen,0.08486399188256293
1,Volibear,top,Sett,0.08565790978053073
2,Volibear,top,Darius,0.0971660414695335
0,Volibear,top,MasterYi,0.05431199425755441
1,Volibear,top,LeeSin,0.06114046273775297
2,Volibear,top,Warwick,0.07714186915618763
0,Volibear,top,Sylas,0.04251192101489105
1,Volibear,top,Yasuo,0.04594753613990745
2,Volibear,top,Zed,0.04936403690494554
0,Volibear,top,Ezreal,0.0334698770837625
1,Volibear,top,Jhin,0.05262789457248888
2,Volibear,top,Lucian,0.060332675409371
0,Volibear,top,Pantheon,0.03606604486594718
1,Volibear,top,Lux,0.06344620530333679
2,Volibear,top,Blitzcrank,0.06649582173749742
0,Warwick,jg,Garen,0.018360660486086894
1,Warwick,jg,Jax,0.01896929751477428
2,Warwick,jg,Volibear,0.025690010089189218
0,Warwick,jg,MasterYi,0.019891777865902262
1,Warwick,jg,Kayn,0.02054924724912255
2,Warwick,jg,Nunu,0.0494508963400662
0,Warwick,jg,Veigar,0.01401679217272136
1,Warwick,jg,Yasuo,0.015191396523281449
2,Warwick,jg,Galio,0.025857772547769366
0,Warwick,jg,MissFortune,0.014437374672046147
1,Warwick,jg,Ashe,0.015167412470469347
2,Warwick,jg,Jhin,0.018461333778217712
0,Warwick,jg,Lux,0.019063779399104846
1,Warwick,jg,Morgana,0.019662914257898265
2,Warwick,jg,Pyke,0.02065224383531034
0,Xayah,bot,Irelia,0.02694360341255382
1,Xayah,bot,Akali,0.031102452732062757
2,Xayah,bot,Jax,0.05190423052253793
0,Xayah,bot,Diana,0.0411148590023822
1,Xayah,bot,Kayn,0.04276913861533017
2,Xayah,bot,LeeSin,0.04301601478517842
0,Xayah,bot,Yasuo,0.02807555460035309
1,Xayah,bot,Ahri,0.02922034351855301
2,Xayah,bot,Neeko,0.042499323608045904
0,Xayah,bot,Kaisa,0.021206881450839404
1,Xayah,bot,Ezreal,0.03990165444629592
2,Xayah,bot,Jhin,0.04490806243112634
0,Xayah,bot,Lux,0.020593832889246072
1,Xayah,bot,Senna,0.02151587600684202
2,Xayah,bot,Rakan,0.035310076995822885
0,Xerath,sup,Malphite,0.03497904194566592
1,Xerath,sup,Teemo,0.048616426128507084
2,Xerath,sup,Akali,0.049180546122736944
0,Xerath,sup,MasterYi,0.03455069052652904
1,Xerath,sup,LeeSin,0.042105239985060224
2,Xerath,sup,Ekko,0.05026379588621202
0,Xerath,sup,Veigar,0.025971780133921075
1,Xerath,sup,Yasuo,0.028040257233268744
2,Xerath,sup,Zed,0.048187214571431804
0,Xerath,sup,Ezreal,0.017795491442454868
1,Xerath,sup,Ashe,0.02487364521007021
2,Xerath,sup,Jhin,0.031955799819688976
0,Xerath,sup,Lux,0.026985440931956504
1,Xerath,sup,Blitzcrank,0.03363582384186691
2,Xerath,sup,Thresh,0.03898460953141172
0,XinZhao,jg,Jax,0.04118731716160844
1,XinZhao,jg,Garen,0.05146234004725252
2,XinZhao,jg,Malphite,0.05755864518239119
0,XinZhao,jg,MasterYi,0.05487955497020743
1,XinZhao,jg,LeeSin,0.0675970889944151
2,XinZhao,jg,Khazix,0.08819312280833883
0,XinZhao,jg,Yasuo,0.039271423627809006
1,XinZhao,jg,Veigar,0.04537072572598899
2,XinZhao,jg,Zed,0.05360341339249984
0,XinZhao,jg,Ezreal,0.032306051437822794
1,XinZhao,jg,MissFortune,0.040616221537515006
2,XinZhao,jg,Tristana,0.04927469039953957
0,XinZhao,jg,Lux,0.040232551116682135
1,XinZhao,jg,Pantheon,0.044609623868915
2,XinZhao,jg,Blitzcrank,0.047014622270081276
0,Yasuo,mid,Akali,0.0014905805933454908
1,Yasuo,mid,Irelia,0.0016759203122184325
2,Yasuo,mid,Darius,0.002311340866070767
0,Yasuo,mid,LeeSin,0.0009335339003006802
1,Yasuo,mid,MasterYi,0.001306446639014606
2,Yasuo,mid,Kayn,0.0013580827375028748
0,Yasuo,mid,Zed,0.0009401905687325628
1,Yasuo,mid,Yone,0.0020093332991972072
2,Yasuo,mid,Katarina,0.002434103775222889
0,Yasuo,mid,Ezreal,0.0010471932920502196
1,Yasuo,mid,Vayne,0.0013023252683325667
2,Yasuo,mid,Lucian,0.0015405450322856795
0,Yasuo,mid,Pyke,0.0012661770824919567
1,Yasuo,mid,Thresh,0.0014654684332690198
2,Yasuo,mid,Lux,0.0015740043002555313
0,Yone,mid,Akali,0.015456210323133811
1,Yone,mid,Irelia,0.01689556465521383
2,Yone,mid,Sett,0.01868616409484953
0,Yone,mid,Kayn,0.01700850129778054
1,Yone,mid,LeeSin,0.018928876251916863
2,Yone,mid,Viego,0.019165758773383588
0,Yone,mid,Yasuo,0.010183085675894429
1,Yone,mid,Sylas,0.01925655853867808
2,Yone,mid,Zed,0.02628966031733258
0,Yone,mid,Ezreal,0.012731740143201924
1,Yone,mid,Lucian,0.020533773056732433
2,Yone,mid,Kaisa,0.022949841579079304
0,Yone,mid,Pantheon,0.014559614681788865
1,Yone,mid,Pyke,0.014658145750682035
2,Yone,mid,Lux,0.023482958758801777
0,Yorick,top,Garen,0.07287270640731658
1,Yorick,top,Urgot,0.0873469635698168
2,Yorick,top,Teemo,0.08842597310278752
0,Yorick,top,Warwick,0.07149029787496443
1,Yorick,top,Trundle,0.08438584423877027
2,Yorick,top,MonkeyKing,0.0910641281089412
0,Yorick,top,Veigar,0.059491597117618936
1,Yorick,top,Yasuo,0.07627217627600928
2,Yorick,top,Malzahar,0.0776567093094934
0,Yorick,top,Jhin,0.0446855482571097
1,Yorick,top,MissFortune,0.055772785661266124
2,Yorick,top,Caitlyn,0.056346530615789654
0,Yorick,top,Pantheon,0.07839000264919886
1,Yorick,top,Swain,0.08475757784765568
2,Yorick,top,Morgana,0.08593115928619219
0,Yuumi,sup,Teemo,0.01308299691000141
1,Yuumi,sup,Malphite,0.0213586621385326
2,Yuumi,sup,Akali,0.02179905188967132
0,Yuumi,sup,Evelynn,0.021729095238105997
1,Yuumi,sup,Lillia,0.023430025999869816
2,Yuumi,sup,Nunu,0.028356441428189553
0,Yuumi,sup,Ahri,0.012362730793564045
1,Yuumi,sup,Neeko,0.016409626059993146
2,Yuumi,sup,Veigar,0.022124289444813865
0,Yuumi,sup,Ashe,0.0138717502051416
1,Yuumi,sup,MissFortune,0.014070000235788443
2,Yuumi,sup,Caitlyn,0.01880449307915689
0,Yuumi,sup,Lulu,0.012354017259706402
1,Yuumi,sup,Lux,0.01922327965524571
2,Yuumi,sup,Soraka,0.02801469791228921
0,Zac,jg,Garen,0.0385909405067786
1,Zac,jg,Malphite,0.04235029041178403
2,Zac,jg,Teemo,0.04614550332652391
0,Zac,jg,LeeSin,0.021378714297513986
1,Zac,jg,Kayn,0.0629756349961458
2,Zac,jg,Ekko,0.0631130395404764
0,Zac,jg,Yasuo,0.013093325478104687
1,Zac,jg,Zed,0.02934179420764036
2,Zac,jg,Sylas,0.0405566158458607
0,Zac,jg,Ezreal,0.01262766158651684
1,Zac,jg,Jhin,0.027743019987623897
2,Zac,jg,Lucian,0.031839375298589115
0,Zac,jg,Thresh,0.01936559709777605
1,Zac,jg,Blitzcrank,0.021582277029234022
2,Zac,jg,Pyke,0.033923357104109556
0,Zed,mid,Akali,0.003440323188804358
1,Zed,mid,Irelia,0.004617917177520108
2,Zed,mid,Riven,0.0064652907380905395
0,Zed,mid,LeeSin,0.002576894625746194
1,Zed,mid,Ekko,0.004313731239907912
2,Zed,mid,MasterYi,0.005305202813895238
0,Zed,mid,Yasuo,0.002112560802234894
1,Zed,mid,Katarina,0.007208393854386068
2,Zed,mid,Sylas,0.009291146791261095
0,Zed,mid,Ezreal,0.0027722435564150115
1,Zed,mid,Lucian,0.003646703875597229
2,Zed,mid,Jhin,0.003919789553242552
0,Zed,mid,Thresh,0.00348026785024855
1,Zed,mid,Pyke,0.00445524870651679
2,Zed,mid,Lux,0.004483692020383216
0,Zeri,bot,Ornn,0.857636765311599
1,Zeri,bot,Chogath,0.8895096558603799
2,Zeri,bot,Sett,0.889515832646166
0,Zeri,bot,Nunu,0.46603092767600307
1,Zeri,bot,MasterYi,0.4683474140753029
2,Zeri,bot,Viego,0.9069003962408082
0,Zeri,bot,Sylas,0.46362645808010705
1,Zeri,bot,Zed,0.8531567885337206
2,Zeri,bot,Yasuo,0.8952880389631648
0,Zeri,bot,Ezreal,0.2915405877988921
1,Zeri,bot,Jinx,0.8728634778490549
2,Zeri,bot,Kaisa,0.8782872976447534
0,Zeri,bot,Pantheon,0.480725859354465
1,Zeri,bot,Thresh,0.9327131840404209
2,Zeri,bot,Blitzcrank,0.9395261787623574
0,Ziggs,bot,Teemo,0.13446493565331413
1,Ziggs,bot,Garen,0.15785618870495352
2,Ziggs,bot,Malphite,0.18634349780182127
0,Ziggs,bot,Nunu,0.1157559688774835
