Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
157,412746,141,241464,86,181773,122,94630,245,87732
41,214170,84,132232,5,86141,157,79235,238,67071
91,221580,19,129003,157,124685,141,85227,45,77110
86,139135,875,108900,202,82981,157,58771,122,48920
117,125317,202,66609,12,61947,64,43139,141,37725
122,140218,202,138348,75,120776,254,99828,22,94639
84,192855,497,120944,157,117161,234,84698,64,76384
96,74136,64,59638,119,49610,122,47029,41,40165
23,787705,17,556510,78,296899,53,168451,44,155579
161,155069,17,55244,14,27925,101,26451,54,23683
157,417540,69,384275,45,105073,13,45614,99,43975
12,243644,111,172183,432,74680,44,71790,24,55150
67,316107,145,213823,81,173483,523,124458,498,75751
6,890582,420,284141,122,201712,119,85081,157,79495
35,141329,21,40724,17,27744,8,24270,53,21798
266,493703,29,432054,14,180836,81,154385,3,152052
55,514477,107,268027,84,162983,157,155763,67,153164
555,255442,202,146386,412,134493,80,130130,875,96477
41,1028102,122,144123,516,90522,497,86002,266,81911
157,623163,238,262633,122,142741,222,90510,141,87652
107,157665,157,116868,164,109513,29,92845,64,76424
105,90714,517,76255,157,69313,121,65066,245,59238
92,114013,238,60396,29,51003,11,43179,157,38292
412,270016,150,224541,432,164780,90,129106,62,98507
238,67944,7,28555,68,22643,58,22557,10,22150
83,185328,17,130740,75,111301,33,99712,86,92970
238,344443,7,143474,163,60380,126,47107,432,46194
202,259169,412,240110,3,117925,201,93008,84,85451
92,347884,24,155020,875,139691,122,121403,84,82824
92,1415465,39,516735,67,315681,114,303337,24,155905
412,290285,53,157389,24,85950,111,78467,201,72042
119,192423,58,172841,30,56116,20,42272,36,35111
145,327756,51,155014,236,110038,161,106672,412,102776
245,191117,9,160558,523,103825,36,98690,234,56248
103,266205,350,240606,267,225393,99,197757,25,178578
157,923142,55,459661,79,330346,122,242618,64,238938
13,43753,240,42178,82,34480,10,25822,84,22073
28,600522,19,581779,80,156301,235,135072,35,125995
81,67256,157,54134,126,42747,92,38916,18,27678
29,78569,79,62630,141,48146,67,45435,4,43150
28,211708,161,87695,69,78521,131,67861,121,56741
122,184081,157,104540,875,82523,223,49633,35,30923
53,57994,35,41251,9,37857,99,29311,79,26562
157,510278,122,343819,202,238635,92,202847,55,181661
121,94053,11,83728,141,69641,875,65015,107,63436
89,260978,143,209655,117,189891,16,184001,37,149367
142,396610,61,260389,84,219141,517,216520,163,170080
412,306112,122,151623,497,124602,8,109864,89,100008
141,133612,90,128366,45,88502,53,58668,26,57764
412,278971,497,233551,555,186799,12,127210,223,90024
777,160347,221,75758,234,74599,1,63357,39,53903
145,159510,202,136729,29,132023,412,119463,67,108980
98,418647,114,96388,85,58695,51,42893,76,37213
