Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
202,368044,29,73693,141,55002,24,34933,31,29601
518,308436,19,221944,80,150569,99,100368,17,83677
82,207189,157,70512,202,67652,98,65924,86,46380
67,277940,157,58241,51,52728,22,51438,222,45364
145,264728,21,187760,38,181006,28,148942,81,120099
518,176625,145,138618,81,132037,523,94319,79,74755
101,200842,119,85694,51,26770,17,26157,202,21302
19,217537,99,213712,350,207164,518,205288,20,131244
11,323132,102,171674,24,89175,75,85602,19,44064
3,828436,105,411807,37,212753,875,159801,10,139018
92,158176,8,152622,131,146922,23,122056,84,76390
203,249776,50,236020,20,228822,17,117285,98,57322
143,432984,25,313090,16,85636,21,69809,74,49945
101,772164,54,132782,99,44305,20,32601,17,25167
157,274025,777,72530,104,62641,238,55833,875,41673
164,282161,114,278504,8,186511,39,182209,126,161668
45,158728,51,125552,21,94646,99,84200,81,75503
202,160792,555,62060,11,47209,51,47177,112,43461
518,159741,875,75476,350,61770,98,38314,62,36963
22,382908,145,331825,21,132056,81,122449,51,121195
3,364909,12,236191,106,218229,86,205722,75,131909
75,98293,14,73260,11,57773,31,42691,119,40312
142,1097583,39,561730,245,338950,7,168572,84,102089
157,273730,876,99327,234,62666,82,59285,84,40266
53,250770,63,130196,99,122867,235,90354,350,86899
86,69188,31,58055,245,41943,58,38920,103,35701
114,244766,157,146603,38,137955,91,80384,24,57064
98,185687,235,120533,236,92010,103,42694,37,31929
35,292570,350,105748,432,83922,17,52384,53,46652
18,123471,498,65408,86,65066,98,59322,235,59259
54,73462,91,54406,236,42217,157,39468,523,35423
99,210689,555,109505,111,96784,141,73043,11,70417
141,59273,32,49254,131,46292,19,42150,45,40232
92,256183,24,128138,107,76921,164,66730,62,65684
75,178881,86,115771,10,106903,122,88883,24,80111
81,202439,238,72273,51,57111,236,48145,54,41157
157,168514,74,100354,555,63339,45,51714,99,45781
89,234816,99,228920,16,134155,202,106484,25,98862
89,138754,526,117040,99,46468,25,45941,117,39846
157,103826,24,50096,22,23743,91,23025,55,22525
157,162407,64,57901,11,43632,202,40141,39,26292
28,175760,11,128256,234,65971,20,57667,203,44282
82,252171,240,50048,80,42801,19,37632,120,26923
17,240035,39,145071,99,69948,145,29331,22,24445
107,206477,114,149069,10,50481,777,49947,98,40095
122,146510,104,46702,24,30971,82,29997,13,27025
37,161787,40,161653,25,59893,43,47990,103,47064
245,212477,112,183904,875,85214,238,83965,157,76496
92,127514,157,76864,64,44259,11,38556,8,38197
55,261687,17,93367,245,73923,142,73890,555,51850
429,138505,29,132693,498,111346,45,86741,412,75902
420,328058,39,182232,518,157383,21,149342,145,133515
10,397544,145,335241,86,174984,31,108339,246,100312
157,85227,104,67454,238,60289,55,36869,84,36187
4,629536,143,542723,114,351504,5,310885,22,161457
157,97404,86,90596,202,69711,122,60567,119,56202
58,141630,412,78160,141,57939,517,44152,11,41565
498,59284,122,46476,875,38927,85,29770,62,29739
350,249449,555,85749,16,83958,412,67812,98,59312
55,196561,99,90472,28,84542,246,63095,84,62173
